Product_ID,Category,Sub_Category,Brand,Product_Name,Supplier_ID,Status,Hazard_Class,Publisher
PRUS00268,Electronics,Smartphones,Samsung,Samsung Model 557,SUS06558,Active,Fragile,CRM
PRUS00269,Electronics,Laptops,Dell,Dell Model 501,SUS04128,Active,Fragile,ERP
PRUS00270,Appliances,Refrigerators,Whirlpool,Whirlpool Model 476,SUS06781,Active,Fragile,Web
PRUS00271,Appliances,Washing Machines,LG,LG Model 216,SUS01512,Active,Fragile,ERP
PRUS00272,Appliances,Refrigerators,Whirlpool,Whirlpool Model 638,SUS04763,Active,Fragile,CRM
PRUS00273,Appliances,Washing Machines,Whirlpool,Whirlpool Model 739,SUS09158,Active,Fragile,CRM
PRUS00274,Electronics,Smartphones,Apple,Apple Model 911,SUS05309,Active,Fragile,Web
PRUS00275,Electronics,Smartphones,Samsung,Samsung Model 910,SUS03794,Active,Fragile,CRM
PRUS00276,Electronics,Laptops,HP,HP Model 797,SUS01959,Active,Fragile,Web
PRUS00277,Appliances,Washing Machines,Maytag,NULL,SUS01635,Active,Fragile,ERP
PRUS00278,Electronics,Laptops,Lenovo,NULL,SUS08603,Active,Fragile,ERP
PRUS00279,Appliances,Washing Machines,Whirlpool,Whirlpool Model 865,SUS00025,Active,Fragile,ERP
PRUS00280,Electronics,Laptops,HP,HP Model 145,SUS08749,Active,Fragile,Web
PRUS00281,Appliances,Washing Machines,Maytag,Maytag Model 905,SUS00353,Active,Restricted,ERP
PRUS00282,Electronics,Laptops,HP,HP Model 539,SUS04664,Active,Restricted,ERP
PRUS00283,Electronics,Smartphones,Apple,Apple Model 170,SUS08460,Active,Restricted,CRM
PRUS00284,Electronics,Laptops,Dell,Dell Model 549,SUS09281,Active,Restricted,ERP
PRUS00285,Electronics,Laptops,Dell,Dell Model 578,SUS00725,Active,Restricted,ERP
PRUS00286,Electronics,Smartphones,Samsung,Samsung Model 559,SUS06187,Active,Restricted,Web
PRUS00287,Appliances,Refrigerators,LG,LG Model 360,SUS04490,Active,Restricted,Web
PRUS00288,Electronics,Laptops,HP,HP Model 358,SUS09473,Active,Restricted,Web
PRUS00289,Electronics,Smartphones,Samsung,Samsung Model 451,SUS09396,Active,Restricted,ERP
PRUS00290,Appliances,Washing Machines,Maytag,Maytag Model 258,SUS05317,Active,Restricted,CRM
PRUS00291,Electronics,Laptops,Lenovo,Lenovo Model 154,SUS00215,Active,Restricted,Web
PRUS00292,Appliances,Washing Machines,LG,LG Model 746,SUS07882,Active,Restricted,CRM
PRUS00293,Electronics,Laptops,Lenovo,Lenovo Model 796,SUS07857,Active,Restricted,CRM
PRUS00294,Electronics,Laptops,Lenovo,Lenovo Model 870,SUS03142,Active,Restricted,CRM
PRUS00295,Electronics,Laptops,HP,HP Model 659,SUS01513,Active,Restricted,Web
PRUS00296,Appliances,Washing Machines,Whirlpool,Whirlpool Model 709,SUS03650,Active,Restricted,Web
PRUS00297,Electronics,Laptops,Dell,Dell Model 211,SUS05224,Active,Restricted,ERP
PRUS00298,Electronics,Laptops,Dell,Dell Model 309,SUS03231,Active,Restricted,ERP
PRUS00299,Appliances,Refrigerators,Whirlpool,Whirlpool Model 729,SUS03856,Active,Restricted,CRM
PRUS00300,Appliances,Refrigerators,GE,GE Model 326,SUS06945,Active,Restricted,ERP
PRUS00301,Electronics,Smartphones,Apple,Apple Model 198,SUS09732,Active,Restricted,Web
PRUS00302,Electronics,Smartphones,Samsung,Samsung Model 715,SUS03565,Active,Restricted,CRM
PRUS00303,Appliances,Refrigerators,Whirlpool,Whirlpool Model 494,SUS07565,Active,Restricted,CRM
PRUS00304,Appliances,Washing Machines,Maytag,Maytag Model 478,SUS05870,Active,Restricted,ERP
PRUS00305,Electronics,Smartphones,Apple,Apple Model 108,SUS03541,Active,Restricted,Web
PRUS00306,Appliances,Refrigerators,GE,GE Model 335,SUS01344,Active,Restricted,CRM
PRUS00307,Appliances,Refrigerators,GE,GE Model 232,SUS09408,Active,Restricted,Web
PRUS00308,Appliances,Refrigerators,LG,LG Model 379,SUS04920,Active,Restricted,CRM
PRUS00309,Appliances,Washing Machines,Whirlpool,Whirlpool Model 964,SUS09656,Active,Restricted,Web
PRUS00310,Appliances,Refrigerators,GE,GE Model 542,SUS00230,Active,Restricted,Web
PRUS00311,Appliances,Refrigerators,Whirlpool,Whirlpool Model 300,SUS07100,Active,Restricted,Web
PRUS00312,Appliances,Refrigerators,LG,LG Model 105,SUS09071,Active,Restricted,ERP
PRUS00313,Appliances,Washing Machines,Maytag,Maytag Model 976,SUS08120,Active,Restricted,Web
PRUS00314,Appliances,Refrigerators,Whirlpool,Whirlpool Model 129,SUS06937,Active,Restricted,Web
PRUS00315,Appliances,Refrigerators,LG,LG Model 434,SUS09094,Active,Restricted,Web
PRUS00316,Appliances,Refrigerators,LG,LG Model 593,SUS09056,Active,Restricted,ERP
PRUS00317,Appliances,Refrigerators,LG,LG Model 641,SUS08798,Active,Restricted,ERP
PRUS00318,Electronics,Laptops,HP,HP Model 104,SUS04106,Active,Restricted,CRM
PRUS00319,Electronics,Laptops,Lenovo,Lenovo Model 623,SUS08316,Active,Restricted,CRM
PRUS00320,Electronics,Smartphones,Samsung,Samsung Model 132,SUS06233,Active,Restricted,CRM
PRUS00321,Appliances,Washing Machines,Maytag,Maytag Model 486,SUS03986,Active,Restricted,ERP
PRUS00322,Electronics,Smartphones,Google,Google Model 846,SUS09352,Active,Restricted,CRM
PRUS00323,Appliances,Washing Machines,Maytag,Maytag Model 423,SUS09676,Active,Restricted,CRM
PRUS00324,Electronics,Laptops,Lenovo,Lenovo Model 933,SUS02783,Active,Restricted,Web
PRUS00325,Electronics,Smartphones,Apple,Apple Model 685,SUS06700,Active,Restricted,ERP
PRUS00326,Appliances,Washing Machines,Maytag,Maytag Model 561,SUS00005,Active,Restricted,Web
PRUS00327,Electronics,Laptops,Lenovo,Lenovo Model 440,SUS05177,Active,Restricted,CRM
PRUS00328,Appliances,Refrigerators,Whirlpool,Whirlpool Model 877,SUS02492,Active,Restricted,Web
PRUS00329,Electronics,Laptops,HP,HP Model 616,SUS06100,Active,Restricted,Web
PRUS00330,Electronics,Laptops,Dell,Dell Model 805,SUS06190,Active,Restricted,CRM
PRUS00331,Electronics,Smartphones,Samsung,Samsung Model 478,SUS08118,Active,Restricted,CRM
PRUS00332,Electronics,Laptops,HP,HP Model 735,SUS08099,Active,Restricted,CRM
PRUS00333,Appliances,Washing Machines,Whirlpool,Whirlpool Model 933,SUS02645,Active,Restricted,CRM
PRUS00334,Electronics,Laptops,Dell,Dell Model 325,SUS02116,Active,Restricted,ERP
PRUS00335,Appliances,Refrigerators,Whirlpool,Whirlpool Model 879,SUS05388,Active,Restricted,ERP
PRUS00336,Appliances,Refrigerators,LG,LG Model 816,SUS00732,Active,Restricted,CRM
PRUS00337,Appliances,Refrigerators,GE,GE Model 222,SUS05678,Active,Restricted,ERP
PRUS00338,Appliances,Washing Machines,LG,NULL,SUS08540,Active,Restricted,ERP
PRUS00339,Electronics,Laptops,HP,HP Model 450,SUS08739,Active,Restricted,CRM
PRUS00340,Electronics,Laptops,Lenovo,Lenovo Model 838,SUS03420,Active,Restricted,CRM
PRUS00341,Appliances,Refrigerators,LG,LG Model 793,SUS00187,Active,Restricted,CRM
PRUS00342,Appliances,Washing Machines,LG,LG Model 350,SUS05071,Active,Restricted,CRM
PRUS00343,Appliances,Washing Machines,LG,LG Model 134,SUS04607,Active,Restricted,CRM
PRUS00344,Appliances,Refrigerators,GE,GE Model 874,SUS07321,Active,Restricted,Web
PRUS00345,Electronics,Smartphones,Apple,Apple Model 928,SUS04888,Active,Restricted,ERP
PRUS00346,Electronics,Smartphones,Apple,Apple Model 431,SUS08485,Active,Restricted,ERP
PRUS00347,Appliances,Refrigerators,Whirlpool,Whirlpool Model 191,SUS08802,Active,Restricted,ERP
PRUS00348,Electronics,Smartphones,Apple,Apple Model 263,SUS00630,Active,Restricted,Web
PRUS00349,Appliances,Refrigerators,Whirlpool,Whirlpool Model 279,SUS00048,Active,Restricted,Web
PRUS00350,Appliances,Refrigerators,Whirlpool,Whirlpool Model 747,SUS09571,Active,Lithium-Ion,CRM
PRUS00351,Electronics,Laptops,Dell,Dell Model 511,SUS05971,Active,Lithium-Ion,CRM
PRUS00352,Appliances,Refrigerators,LG,LG Model 811,SUS06929,Active,Lithium-Ion,ERP
PRUS00353,Appliances,Refrigerators,Whirlpool,Whirlpool Model 411,SUS08869,Active,Lithium-Ion,CRM
PRUS00354,Electronics,Smartphones,Samsung,Samsung Model 816,SUS09087,Active,Lithium-Ion,Web
PRUS00355,Appliances,Washing Machines,LG,LG Model 796,SUS06103,Active,Lithium-Ion,Web
PRUS00356,Appliances,Refrigerators,Whirlpool,Whirlpool Model 362,SUS01958,Active,Lithium-Ion,Web
PRUS00357,Appliances,Refrigerators,Whirlpool,Whirlpool Model 491,SUS04115,Active,Lithium-Ion,Web
PRUS00358,Electronics,Smartphones,Samsung,Samsung Model 250,SUS08054,Active,Lithium-Ion,CRM
PRUS00359,Electronics,Laptops,HP,HP Model 264,SUS00025,Active,Lithium-Ion,CRM
PRUS00360,Appliances,Washing Machines,LG,LG Model 340,SUS09945,Active,Lithium-Ion,Web
PRUS00361,Appliances,Refrigerators,LG,LG Model 785,SUS02855,Active,Lithium-Ion,Web
PRUS00362,Electronics,Laptops,Lenovo,Lenovo Model 987,SUS01094,Active,Lithium-Ion,CRM
PRUS00363,Appliances,Washing Machines,Maytag,Maytag Model 102,SUS09896,Active,Lithium-Ion,CRM
PRUS00364,Appliances,Washing Machines,LG,LG Model 871,SUS04404,Active,Lithium-Ion,Web
PRUS00365,Appliances,Washing Machines,Maytag,Maytag Model 677,SUS01087,Active,Lithium-Ion,ERP
PRUS00366,Appliances,Refrigerators,GE,GE Model 435,SUS05797,Active,Lithium-Ion,Web
PRUS00367,Electronics,Smartphones,Apple,Apple Model 729,SUS03285,Active,Lithium-Ion,CRM
PRUS00368,Electronics,Laptops,HP,HP Model 635,SUS08030,Active,Lithium-Ion,Web
PRUS00369,Appliances,Refrigerators,LG,LG Model 907,SUS00726,Active,Lithium-Ion,ERP
PRUS00370,Electronics,Laptops,Lenovo,Lenovo Model 668,SUS03656,Active,Lithium-Ion,CRM
PRUS00371,Appliances,Washing Machines,LG,LG Model 587,SUS08656,Active,Lithium-Ion,ERP
PRUS00372,Electronics,Smartphones,Google,Google Model 251,SUS01822,Active,Lithium-Ion,Web
PRUS00373,Electronics,Smartphones,Google,Google Model 914,SUS05150,Active,Lithium-Ion,CRM
PRUS00374,Appliances,Refrigerators,LG,LG Model 413,SUS09367,Active,Lithium-Ion,CRM
PRUS00375,Appliances,Refrigerators,Whirlpool,Whirlpool Model 615,SUS08512,Active,Lithium-Ion,Web
PRUS00376,Electronics,Smartphones,Apple,Apple Model 871,SUS03499,Active,Lithium-Ion,Web
PRUS00377,Appliances,Washing Machines,Whirlpool,Whirlpool Model 122,SUS05050,Active,Lithium-Ion,Web
PRUS00378,Electronics,Laptops,HP,HP Model 302,SUS08356,Active,Lithium-Ion,Web
PRUS00379,Appliances,Washing Machines,LG,LG Model 324,SUS02296,Active,Lithium-Ion,CRM
PRUS00380,Appliances,Refrigerators,LG,LG Model 930,SUS05087,Active,Lithium-Ion,ERP
PRUS00381,Electronics,Laptops,Lenovo,Lenovo Model 122,SUS01357,Active,Lithium-Ion,CRM
PRUS00382,Electronics,Laptops,Dell,Dell Model 377,SUS02220,Active,Lithium-Ion,Web
PRUS00383,Appliances,Refrigerators,LG,LG Model 238,SUS03485,Active,Lithium-Ion,Web
PRUS00384,Appliances,Refrigerators,Whirlpool,Whirlpool Model 725,SUS04786,Active,Lithium-Ion,CRM
PRUS00385,Appliances,Refrigerators,GE,GE Model 973,SUS04194,Active,Lithium-Ion,CRM
PRUS00386,Electronics,Laptops,HP,HP Model 182,SUS07247,Active,Lithium-Ion,Web
PRUS00387,Appliances,Washing Machines,Maytag,Maytag Model 929,SUS03603,Active,Lithium-Ion,CRM
PRUS00388,Electronics,Laptops,Dell,Dell Model 262,SUS06804,Active,Lithium-Ion,Web
PRUS00389,Electronics,Smartphones,Google,Google Model 843,SUS09730,Active,Lithium-Ion,ERP
PRUS00390,Appliances,Refrigerators,GE,GE Model 223,SUS07763,Active,Lithium-Ion,ERP
PRUS00391,Appliances,Washing Machines,Maytag,Maytag Model 387,SUS08154,Active,Lithium-Ion,CRM
PRUS00392,Electronics,Laptops,HP,HP Model 495,SUS04269,Active,Lithium-Ion,Web
PRUS00393,Electronics,Smartphones,Apple,Apple Model 686,SUS08400,Active,Lithium-Ion,ERP
PRUS00394,Appliances,Refrigerators,LG,LG Model 143,SUS05928,Active,Lithium-Ion,ERP
PRUS00395,Appliances,Washing Machines,Maytag,Maytag Model 487,SUS03340,Active,Lithium-Ion,ERP
PRUS00396,Appliances,Washing Machines,Maytag,Maytag Model 990,SUS07829,Active,Lithium-Ion,Web
PRUS00397,Electronics,Smartphones,Samsung,Samsung Model 760,SUS07741,Active,Lithium-Ion,ERP
PRUS00398,Electronics,Smartphones,Apple,Apple Model 858,SUS02024,Active,Lithium-Ion,Web
PRUS00399,Electronics,Laptops,HP,HP Model 108,SUS08187,Active,Lithium-Ion,CRM
PRUS00400,Appliances,Refrigerators,Whirlpool,NULL,SUS04362,Active,Lithium-Ion,ERP
PRUS00401,Appliances,Refrigerators,Whirlpool,Whirlpool Model 482,SUS09680,Active,Lithium-Ion,ERP
PRUS00402,Electronics,Smartphones,Samsung,Samsung Model 342,SUS05014,Active,Lithium-Ion,ERP
PRUS00403,Electronics,Laptops,Lenovo,Lenovo Model 366,SUS02405,Active,Lithium-Ion,CRM
PRUS00404,Electronics,Laptops,Lenovo,Lenovo Model 746,SUS04150,Active,Lithium-Ion,Web
PRUS00405,Electronics,Laptops,Lenovo,Lenovo Model 499,SUS09712,Active,Lithium-Ion,CRM
PRUS00406,Appliances,Refrigerators,LG,LG Model 300,SUS02648,Active,Lithium-Ion,CRM
PRUS00407,Electronics,Laptops,Lenovo,Lenovo Model 883,SUS08395,Active,Lithium-Ion,Web
PRUS00408,Electronics,Laptops,Lenovo,Lenovo Model 981,SUS03680,Active,Lithium-Ion,CRM
PRUS00409,Electronics,Laptops,Dell,Dell Model 274,SUS00007,Active,Lithium-Ion,Web
PRUS00410,Electronics,Smartphones,Samsung,Samsung Model 873,SUS02340,Active,Lithium-Ion,ERP
PRUS00411,Electronics,Laptops,Lenovo,Lenovo Model 178,SUS07913,Active,Lithium-Ion,Web
PRUS00412,Electronics,Laptops,HP,HP Model 351,SUS05948,Active,Lithium-Ion,Web
PRUS00413,Electronics,Laptops,HP,HP Model 307,SUS05282,Active,Lithium-Ion,CRM
PRUS00414,Electronics,Laptops,HP,HP Model 882,SUS01011,Active,Lithium-Ion,Web
PRUS00415,Electronics,Laptops,Dell,Dell Model 848,SUS01975,Active,Lithium-Ion,Web
PRUS00416,Electronics,Smartphones,Samsung,Samsung Model 220,SUS06685,Active,Lithium-Ion,CRM
PRUS00417,Appliances,Washing Machines,Whirlpool,Whirlpool Model 862,SUS05840,Active,Lithium-Ion,ERP
PRUS00418,Appliances,Washing Machines,Whirlpool,Whirlpool Model 920,SUS05475,Active,Lithium-Ion,CRM
PRUS00419,Electronics,Laptops,HP,HP Model 425,SUS01269,Active,Lithium-Ion,CRM
PRUS00420,Appliances,Refrigerators,LG,LG Model 472,SUS05504,Active,Lithium-Ion,CRM
PRUS00421,Appliances,Washing Machines,Whirlpool,Whirlpool Model 555,SUS02983,Active,Lithium-Ion,ERP
PRUS00422,Appliances,Refrigerators,LG,LG Model 697,SUS05343,Active,Lithium-Ion,ERP
PRUS00423,Electronics,Laptops,Dell,Dell Model 331,SUS09746,Active,Lithium-Ion,ERP
PRUS00424,Appliances,Refrigerators,LG,LG Model 483,SUS08943,Active,Lithium-Ion,Web
PRUS00425,Electronics,Smartphones,Samsung,Samsung Model 196,SUS03414,Active,Lithium-Ion,CRM
PRUS00426,Appliances,Refrigerators,GE,GE Model 533,SUS06392,Active,Lithium-Ion,ERP
PRUS00427,Appliances,Refrigerators,LG,LG Model 475,SUS01448,Active,Lithium-Ion,Web
PRUS00428,Electronics,Smartphones,Google,Google Model 617,SUS04624,Active,Lithium-Ion,CRM
PRUS00429,Appliances,Refrigerators,LG,LG Model 965,SUS01949,Active,Lithium-Ion,ERP
PRUS00430,Appliances,Washing Machines,Maytag,Maytag Model 283,SUS09589,Active,Lithium-Ion,Web
PRUS00431,Electronics,Smartphones,Apple,Apple Model 481,SUS09406,Active,Lithium-Ion,CRM
PRUS00432,Appliances,Refrigerators,GE,GE Model 183,SUS04046,Active,Lithium-Ion,CRM
PRUS00433,Electronics,Laptops,Lenovo,Lenovo Model 969,SUS08028,Active,Lithium-Ion,CRM
PRUS00434,Electronics,Laptops,HP,HP Model 288,SUS04372,Active,Lithium-Ion,CRM
PRUS00435,Appliances,Refrigerators,Whirlpool,Whirlpool Model 297,SUS07045,Active,Lithium-Ion,CRM
PRUS00436,Electronics,Smartphones,Apple,Apple Model 701,SUS01927,Active,Lithium-Ion,CRM
PRUS00437,Appliances,Refrigerators,LG,LG Model 688,SUS00953,Active,Lithium-Ion,Web
PRUS00438,Electronics,Laptops,HP,HP Model 452,SUS07796,Active,Lithium-Ion,ERP
PRUS00439,Appliances,Refrigerators,GE,GE Model 114,SUS04359,Active,Lithium-Ion,Web
PRUS00440,Appliances,Refrigerators,LG,LG Model 836,SUS05071,Active,Lithium-Ion,CRM
PRUS00441,Appliances,Washing Machines,Maytag,Maytag Model 906,SUS04477,Active,Lithium-Ion,CRM
PRUS00442,Appliances,Washing Machines,Whirlpool,Whirlpool Model 685,SUS06371,Active,Lithium-Ion,ERP
PRUS00443,Electronics,Smartphones,Apple,Apple Model 881,SUS07353,Active,Lithium-Ion,Web
PRUS00444,Electronics,Smartphones,Samsung,Samsung Model 555,SUS01354,Active,Lithium-Ion,ERP
PRUS00445,Electronics,Laptops,HP,HP Model 660,SUS00957,Active,Lithium-Ion,Web
PRUS00446,Electronics,Laptops,Lenovo,Lenovo Model 805,SUS04512,Active,Lithium-Ion,ERP
PRUS00447,Appliances,Refrigerators,Whirlpool,Whirlpool Model 684,SUS02175,Active,Lithium-Ion,CRM
PRUS00448,Electronics,Smartphones,Apple,Apple Model 297,SUS07229,Active,Lithium-Ion,CRM
PRUS00449,Electronics,Laptops,Lenovo,Lenovo Model 999,SUS09461,Active,Lithium-Ion,ERP
PRUS00450,Electronics,Smartphones,Apple,Apple Model 525,SUS02764,Active,Lithium-Ion,Web
PRUS00451,Electronics,Smartphones,Samsung,Samsung Model 671,SUS02279,Active,Lithium-Ion,ERP
PRUS00452,Appliances,Washing Machines,Maytag,Maytag Model 804,SUS02849,Active,Lithium-Ion,Web
PRUS00453,Appliances,Washing Machines,LG,LG Model 123,SUS02576,Active,Lithium-Ion,CRM
PRUS00454,Electronics,Laptops,Dell,Dell Model 528,SUS03504,Active,Lithium-Ion,Web
PRUS00455,Appliances,Refrigerators,GE,GE Model 861,SUS05519,Active,Non-Hazardous,Web
PRUS00456,Appliances,Washing Machines,LG,LG Model 801,SUS06883,Active,Non-Hazardous,Web
PRUS00457,Electronics,Smartphones,Apple,Apple Model 310,SUS03916,Active,Non-Hazardous,Web
PRUS00458,Electronics,Smartphones,Samsung,Samsung Model 911,SUS04184,Active,Non-Hazardous,CRM
PRUS00459,Electronics,Smartphones,Google,Google Model 139,SUS00819,Active,Non-Hazardous,Web
PRUS00460,Electronics,Smartphones,Apple,Apple Model 833,SUS07987,Active,Non-Hazardous,ERP
PRUS00461,Electronics,Laptops,Lenovo,Lenovo Model 504,SUS01076,Active,Non-Hazardous,CRM
PRUS00462,Electronics,Laptops,HP,HP Model 945,SUS02478,Active,Non-Hazardous,Web
PRUS00463,Electronics,Smartphones,Apple,Apple Model 931,SUS08340,Active,Non-Hazardous,Web
PRUS00464,Appliances,Washing Machines,Whirlpool,Whirlpool Model 941,SUS05705,Active,Non-Hazardous,Web
PRUS00465,Appliances,Washing Machines,Whirlpool,Whirlpool Model 159,SUS03586,Active,Non-Hazardous,CRM
PRUS00466,Electronics,Laptops,HP,HP Model 135,SUS04145,Active,Non-Hazardous,Web
PRUS00467,Electronics,Laptops,Dell,Dell Model 883,SUS04616,Active,Non-Hazardous,CRM
PRUS00468,Appliances,Refrigerators,GE,GE Model 541,SUS00629,Active,Non-Hazardous,CRM
PRUS00469,Appliances,Refrigerators,Whirlpool,Whirlpool Model 279,SUS09402,Active,Non-Hazardous,Web
PRUS00470,Electronics,Laptops,Dell,Dell Model 143,SUS05697,Active,Non-Hazardous,CRM
PRUS00471,Appliances,Washing Machines,Whirlpool,Whirlpool Model 625,SUS04125,Active,Non-Hazardous,Web
PRUS00472,Electronics,Smartphones,Apple,Apple Model 861,SUS03539,Active,Non-Hazardous,ERP
PRUS00473,Electronics,Laptops,Dell,Dell Model 972,SUS03106,Active,Non-Hazardous,CRM
PRUS00474,Appliances,Refrigerators,LG,LG Model 955,SUS00062,Active,Non-Hazardous,CRM
PRUS00475,Appliances,Refrigerators,Whirlpool,Whirlpool Model 779,SUS00373,Active,Non-Hazardous,Web
PRUS00476,Appliances,Washing Machines,LG,LG Model 808,SUS04777,Active,Non-Hazardous,CRM
PRUS00477,Appliances,Refrigerators,LG,LG Model 606,SUS06886,Active,Non-Hazardous,Web
PRUS00478,Electronics,Laptops,Dell,Dell Model 636,SUS00054,Active,Non-Hazardous,CRM
PRUS00479,Appliances,Washing Machines,LG,LG Model 457,SUS08644,Active,Non-Hazardous,Web
PRUS00480,Electronics,Laptops,HP,HP Model 535,SUS07598,Active,Non-Hazardous,CRM
PRUS00481,Electronics,Smartphones,Apple,Apple Model 431,SUS00330,Active,Non-Hazardous,Web
PRUS00482,Electronics,Smartphones,Samsung,Samsung Model 907,SUS01029,Active,Non-Hazardous,CRM
PRUS00483,Appliances,Washing Machines,Whirlpool,Whirlpool Model 811,SUS04913,Active,Non-Hazardous,CRM
PRUS00484,Appliances,Washing Machines,Whirlpool,Whirlpool Model 429,SUS02546,Active,Non-Hazardous,CRM
PRUS00485,Electronics,Laptops,Dell,Dell Model 454,SUS00211,Active,Non-Hazardous,Web
PRUS00486,Electronics,Smartphones,Google,Google Model 572,SUS02331,Active,Non-Hazardous,Web
PRUS00487,Electronics,Laptops,HP,HP Model 686,SUS04200,Active,Non-Hazardous,ERP
PRUS00488,Appliances,Washing Machines,LG,LG Model 875,SUS00956,Active,Non-Hazardous,Web
PRUS00489,Appliances,Washing Machines,Maytag,Maytag Model 464,SUS02270,Active,Non-Hazardous,CRM
PRUS00490,Appliances,Refrigerators,LG,LG Model 991,SUS08075,Active,Non-Hazardous,ERP
PRUS00491,Appliances,Washing Machines,LG,LG Model 333,SUS08963,Active,Non-Hazardous,CRM
PRUS00492,Appliances,Refrigerators,LG,LG Model 829,SUS08952,Active,Non-Hazardous,ERP
PRUS00493,Appliances,Refrigerators,GE,GE Model 169,SUS06189,Active,Non-Hazardous,ERP
PRUS00494,Appliances,Refrigerators,LG,LG Model 996,SUS06788,Active,Non-Hazardous,CRM
PRUS00495,Electronics,Smartphones,Samsung,Samsung Model 184,SUS03086,Active,Non-Hazardous,ERP
PRUS00496,Appliances,Washing Machines,Whirlpool,Whirlpool Model 583,SUS05575,Active,Non-Hazardous,ERP
PRUS00497,Electronics,Laptops,Dell,Dell Model 100,SUS07054,Active,Non-Hazardous,Web
PRUS00498,Electronics,Laptops,Dell,Dell Model 322,SUS05625,Active,Non-Hazardous,ERP
PRUS00499,Electronics,Laptops,Lenovo,Lenovo Model 264,SUS01338,Active,Non-Hazardous,Web
PRUS00500,Appliances,Washing Machines,Whirlpool,Whirlpool Model 304,SUS01208,Active,Non-Hazardous,CRM
PRUS00501,Electronics,Smartphones,Samsung,Samsung Model 395,SUS01261,Active,Non-Hazardous,ERP
PRUS00502,Electronics,Smartphones,Apple,Apple Model 670,SUS03176,Active,Non-Hazardous,ERP
PRUS00503,Electronics,Smartphones,Google,Google Model 788,SUS00537,Active,Non-Hazardous,CRM
PRUS00504,Electronics,Smartphones,Apple,Apple Model 794,SUS01318,Active,Non-Hazardous,ERP
PRUS00505,Electronics,Smartphones,Apple,Apple Model 463,SUS03437,Active,Non-Hazardous,ERP
PRUS00506,Appliances,Washing Machines,Whirlpool,Whirlpool Model 542,SUS08889,Active,Non-Hazardous,ERP
PRUS00507,Appliances,Refrigerators,Whirlpool,Whirlpool Model 167,SUS08898,Active,Non-Hazardous,ERP
PRUS00508,Electronics,Laptops,Dell,Dell Model 728,SUS02051,Active,Non-Hazardous,Web
PRUS00509,Appliances,Washing Machines,LG,LG Model 975,SUS03865,Active,Non-Hazardous,CRM
PRUS00510,Electronics,Laptops,Lenovo,Lenovo Model 624,SUS01524,Active,Non-Hazardous,Web
PRUS00511,Electronics,Laptops,HP,HP Model 607,SUS04307,Active,Non-Hazardous,Web
