Order_ID,Customer_ID,Order_Date,Warehouse_ID,Publisher
SOUS00456,CUUS03942,05-02-2026,WUS00008,Web
SOUS00457,CUUS00025,18-02-2026,WUS00009,ERP
SOUS00458,CUUS06750,21-02-2026,WUS00010,ERP
SOUS00459,CUUS01884,06-02-2026,WUS00011,Web
SOUS00460,CUUS08296,04-01-2026,WUS00012,Web
SOUS00461,CUUS06556,06-02-2026,WUS00013,CRM
SOUS00462,CUUS00750,08-02-2026,WUS00014,ERP
SOUS00463,CUUS01962,03-02-2026,WUS00015,CRM
SOUS00464,CUUS06876,10-01-2026,WUS00016,Web
SOUS00465,CUUS09756,09-02-2026,WUS00001,CRM
SOUS00466,CUUS08393,17-02-2026,WUS00002,CRM
SOUS00467,CUUS02678,11-02-2026,WUS00003,CRM
SOUS00468,CUUS08588,03-01-2026,WUS00004,ERP
SOUS00469,CUUS07005,22-02-2026,WUS00005,Web
SOUS00470,CUUS09447,19-02-2026,WUS00006,ERP
SOUS00471,CUUS04623,03-02-2026,WUS00007,Web
SOUS00472,CUUS03628,21-02-2026,WUS00008,CRM
SOUS00473,CUUS02062,23-02-2026,WUS00009,Web
SOUS00474,CUUS08450,18-02-2026,WUS00010,ERP
SOUS00475,CUUS08190,04-01-2026,WUS00011,CRM
SOUS00476,CUUS08032,25-01-2026,WUS00012,CRM
SOUS00477,CUUS03701,01-01-2026,WUS00013,Web
SOUS00478,CUUS09918,19-01-2026,WUS00014,CRM
SOUS00479,CUUS03298,08-02-2026,WUS00015,ERP
SOUS00480,CUUS01136,04-02-2026,WUS00016,Web
SOUS00481,CUUS03545,24-01-2026,WUS00001,CRM
SOUS00482,CUUS00986,12-01-2026,WUS00002,CRM
SOUS00483,CUUS01003,05-02-2026,WUS00003,ERP
SOUS00484,CUUS08529,01-01-2026,WUS00004,Web
SOUS00485,CUUS04128,05-01-2026,WUS00005,CRM
SOUS00486,CUUS06684,,WUS00006,CRM
SOUS00487,CUUS02674,01-01-2026,WUS00007,Web
SOUS00488,CUUS08186,02-02-2026,WUS00008,Web
SOUS00489,CUUS05858,05-02-2026,WUS00009,ERP
SOUS00490,CUUS03071,25-02-2026,WUS00010,CRM
SOUS00491,CUUS03661,08-01-2026,WUS00011,Web
SOUS00492,CUUS06946,24-01-2026,WUS00012,ERP
SOUS00493,CUUS07893,21-02-2026,WUS00013,ERP
SOUS00494,CUUS09924,04-01-2026,WUS00014,ERP
SOUS00495,CUUS07093,12-02-2026,WUS00015,Web
SOUS00496,CUUS01247,12-01-2026,WUS00016,ERP
SOUS00497,CUUS04460,13-01-2026,WUS00001,ERP
SOUS00498,CUUS08240,25-02-2026,WUS00002,CRM
SOUS00499,CUUS00476,20-02-2026,WUS00003,CRM
SOUS00500,CUUS03430,09-02-2026,WUS00004,Web
SOUS00501,CUUS00529,22-01-2026,WUS00005,Web
SOUS00502,CUUS01288,05-02-2026,WUS00006,Web
SOUS00503,CUUS07967,27-01-2026,WUS00007,Web
SOUS00504,CUUS07763,10-02-2026,WUS00008,Web
SOUS00505,CUUS05893,17-01-2026,WUS00009,CRM
SOUS00506,CUUS03160,07-02-2026,WUS00010,ERP
SOUS00507,CUUS06343,06-01-2026,WUS00011,ERP
SOUS00508,CUUS00581,17-02-2026,WUS00012,CRM
SOUS00509,CUUS04273,20-02-2026,WUS00013,Web
SOUS00510,CUUS01272,26-01-2026,WUS00014,ERP
SOUS00511,CUUS05274,05-01-2026,WUS00015,Web
SOUS00512,CUUS05315,10-02-2026,WUS00016,CRM
SOUS00513,CUUS05302,23-01-2026,WUS00001,Web
SOUS00514,CUUS03550,28-01-2026,WUS00002,CRM
SOUS00515,CUUS05378,03-02-2026,WUS00003,CRM
SOUS00516,CUUS07678,10-01-2026,WUS00004,ERP
SOUS00517,CUUS03296,31-01-2026,WUS00005,Web
SOUS00518,CUUS07976,15-02-2026,WUS00006,Web
SOUS00519,CUUS04460,08-01-2026,WUS00007,CRM
SOUS00520,CUUS01496,29-01-2026,WUS00008,CRM
SOUS00521,CUUS08995,30-01-2026,WUS00009,Web
SOUS00522,CUUS02247,26-01-2026,WUS00010,Web
SOUS00523,CUUS04607,23-02-2026,WUS00011,ERP
SOUS00524,CUUS09881,04-01-2026,WUS00012,CRM
SOUS00525,CUUS07562,20-02-2026,WUS00013,Web
SOUS00526,CUUS09626,,WUS00014,Web
SOUS00527,CUUS08740,09-02-2026,WUS00015,ERP
SOUS00528,CUUS08723,07-02-2026,WUS00016,CRM
SOUS00529,CUUS02730,14-02-2026,WUS00001,Web
SOUS00530,CUUS03451,25-01-2026,WUS00002,ERP
SOUS00531,CUUS08673,17-01-2026,WUS00003,CRM
SOUS00532,CUUS08654,15-01-2026,WUS00004,CRM
SOUS00533,CUUS09486,22-02-2026,WUS00005,Web
SOUS00534,CUUS06872,13-01-2026,WUS00006,ERP
SOUS00535,CUUS04812,17-02-2026,WUS00007,Web
SOUS00536,CUUS00458,17-01-2026,WUS00008,ERP
SOUS00537,CUUS00491,20-02-2026,WUS00009,CRM
SOUS00538,CUUS02474,26-01-2026,WUS00010,ERP
SOUS00539,CUUS05080,31-01-2026,WUS00011,ERP
SOUS00540,CUUS01616,17-01-2026,WUS00012,ERP
SOUS00541,CUUS04822,24-02-2026,WUS00013,Web
SOUS00542,CUUS03664,02-02-2026,WUS00014,CRM
SOUS00543,CUUS05463,01-02-2026,WUS00015,ERP
SOUS00544,CUUS02633,20-01-2026,WUS00016,CRM
SOUS00545,CUUS07090,02-01-2026,WUS00001,Web
SOUS00546,CUUS02084,21-01-2026,WUS00002,Web
SOUS00547,CUUS04948,08-02-2026,WUS00003,CRM
SOUS00548,CUUS01480,21-02-2026,WUS00004,Web
SOUS00549,CUUS04811,18-02-2026,WUS00005,Web
SOUS00550,CUUS07393,17-02-2026,WUS00006,Web
SOUS00551,CUUS02783,26-01-2026,WUS00007,CRM
SOUS00552,CUUS01192,20-02-2026,WUS00008,Web
SOUS00553,CUUS09394,07-02-2026,WUS00009,Web
SOUS00554,CUUS06249,20-02-2026,WUS00010,Web
SOUS00555,CUUS03948,19-02-2026,WUS00011,CRM
SOUS00556,CUUS02370,21-01-2026,WUS00012,Web
SOUS00557,CUUS06407,30-01-2026,WUS00013,CRM
SOUS00558,CUUS06853,10-02-2026,WUS00014,Web
SOUS00559,CUUS03456,25-01-2026,WUS00015,CRM
SOUS00560,CUUS07049,02-02-2026,WUS00016,ERP
SOUS00561,CUUS04021,11-01-2026,WUS00001,Web
SOUS00562,CUUS09547,04-01-2026,WUS00002,ERP
SOUS00563,CUUS09507,27-01-2026,WUS00003,CRM
SOUS00564,CUUS01689,24-01-2026,WUS00004,Web
SOUS00565,CUUS00611,31-01-2026,WUS00005,CRM
SOUS00566,CUUS06771,29-01-2026,WUS00006,CRM
SOUS00567,CUUS00187,08-01-2026,WUS00007,ERP
SOUS00568,CUUS01146,28-01-2026,WUS00008,ERP
SOUS00569,CUUS08164,05-02-2026,WUS00009,CRM
SOUS00570,CUUS08996,19-02-2026,WUS00010,CRM
SOUS00571,CUUS04758,05-02-2026,WUS00011,ERP
SOUS00572,CUUS01230,07-02-2026,WUS00012,CRM
SOUS00573,CUUS05460,28-01-2026,WUS00013,ERP
SOUS00574,CUUS08091,29-01-2026,WUS00014,Web
SOUS00575,CUUS09985,14-01-2026,WUS00015,CRM
SOUS00576,CUUS03691,29-01-2026,WUS00016,ERP
SOUS00577,CUUS00701,17-01-2026,WUS00001,ERP
SOUS00578,CUUS09867,16-01-2026,WUS00002,CRM
SOUS00579,CUUS01307,24-01-2026,WUS00003,CRM
SOUS00580,CUUS08518,13-01-2026,WUS00004,Web
SOUS00581,CUUS09940,16-02-2026,WUS00005,ERP
SOUS00582,CUUS02862,21-02-2026,WUS00006,CRM
SOUS00583,CUUS08553,20-01-2026,WUS00007,Web
SOUS00584,CUUS09890,08-01-2026,WUS00008,CRM
SOUS00585,CUUS02507,16-02-2026,WUS00009,CRM
SOUS00586,CUUS07191,07-01-2026,WUS00010,ERP
SOUS00587,CUUS08224,17-01-2026,WUS00011,ERP
SOUS00588,CUUS06502,24-01-2026,WUS00012,CRM
SOUS00589,CUUS04807,27-01-2026,WUS00013,ERP
SOUS00590,CUUS06043,10-01-2026,WUS00014,Web
SOUS00591,CUUS02454,07-01-2026,WUS00015,ERP
SOUS00592,CUUS08245,17-01-2026,WUS00016,ERP
SOUS00593,CUUS06572,17-01-2026,WUS00001,CRM
SOUS00594,CUUS08870,21-01-2026,WUS00002,Web
SOUS00595,CUUS09229,06-02-2026,WUS00003,CRM
SOUS00596,CUUS02997,31-01-2026,WUS00004,CRM
SOUS00597,CUUS07101,28-01-2026,WUS00005,CRM
SOUS00598,CUUS08698,20-01-2026,WUS00006,ERP
SOUS00599,CUUS01904,17-02-2026,WUS00007,Web
SOUS00600,CUUS01210,03-02-2026,WUS00008,CRM
SOUS00601,CUUS01116,16-02-2026,WUS00009,ERP
SOUS00602,CUUS05138,16-01-2026,WUS00010,CRM
SOUS00603,CUUS01297,08-02-2026,WUS00011,CRM
SOUS00604,CUUS07539,14-02-2026,WUS00012,Web
SOUS00605,CUUS01396,31-01-2026,WUS00013,Web
SOUS00606,CUUS05473,28-01-2026,WUS00014,Web
SOUS00607,CUUS03061,12-01-2026,WUS00015,Web
SOUS00608,CUUS05128,24-02-2026,WUS00016,CRM
SOUS00609,CUUS00162,15-01-2026,WUS00001,ERP
SOUS00610,CUUS00406,30-01-2026,WUS00002,Web
SOUS00611,CUUS07317,18-01-2026,WUS00003,ERP
SOUS00612,CUUS00780,29-01-2026,WUS00004,CRM
SOUS00613,CUUS01727,06-02-2026,WUS00005,Web
SOUS00614,CUUS06797,07-01-2026,WUS00006,CRM
SOUS00615,CUUS04910,16-02-2026,WUS00007,CRM
SOUS00616,CUUS06069,15-01-2026,WUS00008,ERP
SOUS00617,CUUS00985,25-02-2026,WUS00009,Web
SOUS00618,CUUS08595,30-01-2026,WUS00010,CRM
SOUS00619,CUUS07977,08-01-2026,WUS00011,CRM
SOUS00620,CUUS01946,21-01-2026,WUS00012,Web
SOUS00621,CUUS08538,24-01-2026,WUS00013,ERP
SOUS00622,CUUS04409,24-01-2026,WUS00014,Web
SOUS00623,CUUS05897,09-01-2026,WUS00015,CRM
SOUS00624,CUUS08316,01-02-2026,WUS00016,CRM
SOUS00625,CUUS00861,09-01-2026,WUS00001,Web
SOUS00626,CUUS09800,12-02-2026,WUS00002,CRM
SOUS00627,CUUS04784,06-01-2026,WUS00003,CRM
SOUS00628,CUUS07856,14-01-2026,WUS00004,Web
SOUS00629,CUUS05974,19-02-2026,WUS00005,CRM
SOUS00630,CUUS08843,18-01-2026,WUS00006,CRM
SOUS00631,CUUS08088,09-02-2026,WUS00007,ERP
SOUS00632,CUUS08492,06-02-2026,WUS00008,CRM
SOUS00633,CUUS07659,09-02-2026,WUS00009,CRM
SOUS00634,CUUS09113,20-02-2026,WUS00010,ERP
SOUS00635,CUUS06063,20-02-2026,WUS00011,CRM
SOUS00636,CUUS05363,08-01-2026,WUS00012,Web
SOUS00637,CUUS00005,19-01-2026,WUS00013,CRM
SOUS00638,CUUS02807,30-01-2026,WUS00014,CRM
SOUS00639,CUUS06098,24-01-2026,WUS00015,Web
SOUS00640,CUUS05798,09-02-2026,WUS00016,Web
SOUS00641,CUUS09491,30-01-2026,WUS00001,Web
SOUS00642,CUUS01711,18-01-2026,WUS00002,Web
SOUS00643,CUUS00786,29-01-2026,WUS00003,Web
SOUS00644,CUUS04196,17-01-2026,WUS00004,ERP
SOUS00645,CUUS02295,18-01-2026,WUS00005,CRM
SOUS00646,CUUS04233,20-02-2026,WUS00006,Web
SOUS00647,CUUS05586,08-01-2026,WUS00007,Web
SOUS00648,CUUS09019,05-02-2026,WUS00008,ERP
SOUS00649,CUUS04635,12-02-2026,WUS00009,ERP
SOUS00650,CUUS02504,18-01-2026,WUS00010,ERP
SOUS00651,CUUS05238,18-01-2026,WUS00011,CRM
SOUS00652,CUUS05211,11-01-2026,WUS00012,CRM
SOUS00653,CUUS07081,02-01-2026,WUS00013,ERP
SOUS00654,CUUS08686,25-01-2026,WUS00014,ERP
SOUS00655,CUUS05398,03-01-2026,WUS00015,Web
SOUS00656,CUUS00285,20-02-2026,WUS00016,ERP
SOUS00657,CUUS04948,09-01-2026,WUS00001,Web
SOUS00658,CUUS00126,02-02-2026,WUS00002,CRM
SOUS00659,CUUS08287,09-01-2026,WUS00003,ERP
SOUS00660,CUUS04618,23-01-2026,WUS00004,CRM
SOUS00661,CUUS05856,20-01-2026,WUS00005,Web
SOUS00662,CUUS02737,31-01-2026,WUS00006,CRM
SOUS00663,CUUS00096,09-02-2026,WUS00007,Web
SOUS00664,CUUS00975,16-01-2026,WUS00008,CRM
SOUS00665,CUUS08556,11-02-2026,WUS00009,ERP
SOUS00666,CUUS09849,30-01-2026,WUS00010,Web
SOUS00667,CUUS05448,06-02-2026,WUS00011,ERP
SOUS00668,CUUS06448,03-02-2026,WUS00012,ERP
SOUS00669,CUUS01661,26-01-2026,WUS00013,Web
SOUS00670,CUUS07005,29-01-2026,WUS00014,Web
SOUS00671,CUUS00529,23-01-2026,WUS00015,Web
SOUS00672,CUUS05974,05-01-2026,WUS00016,CRM
SOUS00673,CUUS05741,02-02-2026,WUS00001,Web
SOUS00674,CUUS02856,24-02-2026,WUS00002,Web
SOUS00675,CUUS05888,21-01-2026,WUS00003,Web
SOUS00676,CUUS00525,11-02-2026,WUS00004,CRM
SOUS00677,CUUS02105,11-01-2026,WUS00005,ERP
SOUS00678,CUUS00371,22-01-2026,WUS00006,ERP
SOUS00679,CUUS04660,21-02-2026,WUS00007,Web
SOUS00680,CUUS01326,26-01-2026,WUS00008,ERP
SOUS00681,CUUS01419,20-01-2026,WUS00009,ERP
SOUS00682,CUUS07117,05-01-2026,WUS00010,Web
SOUS00683,CUUS06062,17-02-2026,WUS00011,ERP
SOUS00684,CUUS07537,21-01-2026,WUS00012,Web
SOUS00685,CUUS08591,12-02-2026,WUS00013,Web
SOUS00686,CUUS04865,25-02-2026,WUS00014,ERP
SOUS00687,CUUS01603,04-01-2026,WUS00015,ERP
SOUS00688,CUUS06762,15-02-2026,WUS00016,Web
SOUS00689,CUUS08571,10-01-2026,WUS00001,Web
SOUS00690,CUUS03564,05-01-2026,WUS00002,Web
SOUS00691,CUUS05030,03-01-2026,WUS00003,CRM
SOUS00692,CUUS07032,24-02-2026,WUS00004,CRM
SOUS00693,CUUS01864,09-01-2026,WUS00005,ERP
SOUS00694,CUUS02472,08-01-2026,WUS00006,ERP
SOUS00695,CUUS01784,15-01-2026,WUS00007,CRM
SOUS00696,CUUS03756,10-02-2026,WUS00008,Web
SOUS00697,CUUS02625,19-01-2026,WUS00009,Web
SOUS00698,CUUS05605,22-01-2026,WUS00010,Web
SOUS00699,CUUS07140,06-01-2026,WUS00011,ERP
SOUS00700,CUUS08062,27-01-2026,WUS00012,CRM
SOUS00701,CUUS04116,20-01-2026,WUS00013,Web
SOUS00702,CUUS05614,30-01-2026,WUS00014,Web
SOUS00703,CUUS04778,30-01-2026,WUS00015,Web
SOUS00704,CUUS03259,16-01-2026,WUS00016,ERP
SOUS00705,CUUS08384,29-01-2026,WUS00001,Web
SOUS00706,CUUS02747,08-01-2026,WUS00002,Web
SOUS00707,CUUS01327,05-02-2026,WUS00003,Web
SOUS00708,CUUS03829,06-01-2026,WUS00004,Web
SOUS00709,CUUS02124,13-01-2026,WUS00005,CRM
SOUS00710,CUUS07625,14-01-2026,WUS00006,CRM
SOUS00711,CUUS03957,16-01-2026,WUS00007,ERP
SOUS00712,CUUS06484,15-02-2026,WUS00008,Web
SOUS00713,CUUS01188,31-01-2026,WUS00009,CRM
SOUS00714,CUUS04290,07-01-2026,WUS00010,ERP
SOUS00715,CUUS08228,19-01-2026,WUS00011,CRM
SOUS00716,CUUS06899,04-02-2026,WUS00012,CRM
SOUS00717,CUUS04333,09-02-2026,WUS00013,CRM
SOUS00718,CUUS08056,03-01-2026,WUS00014,ERP
SOUS00719,CUUS02687,05-02-2026,WUS00015,CRM
SOUS00720,CUUS01686,25-01-2026,WUS00016,ERP
SOUS00721,CUUS06361,25-02-2026,WUS00001,Web
SOUS00722,CUUS07083,03-02-2026,WUS00002,Web
SOUS00723,CUUS05261,03-02-2026,WUS00003,CRM
SOUS00724,CUUS01024,16-01-2026,WUS00004,CRM
SOUS00725,CUUS09124,18-01-2026,WUS00005,ERP
SOUS00726,CUUS06651,25-01-2026,WUS00006,CRM
SOUS00727,CUUS01512,02-01-2026,WUS00007,Web
SOUS00728,CUUS01324,24-02-2026,WUS00008,ERP
SOUS00729,CUUS08619,14-01-2026,WUS00009,Web
SOUS00730,CUUS06002,04-01-2026,WUS00010,CRM
SOUS00731,CUUS00486,15-01-2026,WUS00011,ERP
SOUS00732,CUUS02829,12-01-2026,WUS00012,ERP
SOUS00733,CUUS06963,04-01-2026,WUS00013,Web
SOUS00734,CUUS00082,21-01-2026,WUS00014,Web
SOUS00735,CUUS03069,03-02-2026,WUS00015,CRM
SOUS00736,CUUS05462,04-02-2026,WUS00016,CRM
SOUS00737,CUUS04964,12-01-2026,WUS00001,Web
SOUS00738,CUUS06432,26-01-2026,WUS00002,Web
SOUS00739,CUUS06400,15-01-2026,WUS00003,CRM
SOUS00740,CUUS00143,14-01-2026,WUS00004,Web
SOUS00741,CUUS01531,02-01-2026,WUS00005,ERP
SOUS00742,CUUS09682,20-02-2026,WUS00006,CRM
SOUS00743,CUUS00969,31-01-2026,WUS00007,ERP
SOUS00744,CUUS04858,31-01-2026,WUS00008,CRM
SOUS00745,CUUS08085,01-02-2026,WUS00009,Web
SOUS00746,CUUS06353,21-01-2026,WUS00010,ERP
SOUS00747,CUUS08844,03-02-2026,WUS00011,ERP
SOUS00748,CUUS03796,11-02-2026,WUS00012,CRM
SOUS00749,CUUS05528,29-01-2026,WUS00013,Web
SOUS00750,CUUS08286,08-02-2026,WUS00014,ERP
SOUS00751,CUUS03027,22-01-2026,WUS00015,CRM
SOUS00752,CUUS06899,21-02-2026,WUS00016,CRM
SOUS00753,CUUS01912,25-01-2026,WUS00001,Web
SOUS00754,CUUS02308,06-02-2026,WUS00002,ERP
SOUS00755,CUUS03741,22-01-2026,WUS00003,ERP
SOUS00756,CUUS05396,16-01-2026,WUS00004,Web
SOUS00757,CUUS05114,02-02-2026,WUS00005,CRM
SOUS00758,CUUS02542,25-01-2026,WUS00006,Web
SOUS00759,CUUS01997,22-02-2026,WUS00007,ERP
SOUS00760,CUUS03545,16-02-2026,WUS00008,CRM
SOUS00761,CUUS04287,24-02-2026,WUS00009,Web
SOUS00762,CUUS00253,01-01-2026,WUS00010,Web
SOUS00763,CUUS05733,09-02-2026,WUS00011,CRM
SOUS00764,CUUS09423,10-02-2026,WUS00012,CRM
SOUS00765,CUUS03623,03-01-2026,WUS00013,Web
SOUS00766,CUUS02511,13-02-2026,WUS00014,CRM
SOUS00767,CUUS09630,18-02-2026,WUS00015,CRM
SOUS00768,CUUS06143,25-01-2026,WUS00016,CRM
SOUS00769,CUUS08181,18-02-2026,WUS00001,Web
SOUS00770,CUUS04376,12-02-2026,WUS00002,ERP
SOUS00771,CUUS00146,16-01-2026,WUS00003,CRM
SOUS00772,CUUS05021,01-01-2026,WUS00004,Web
SOUS00773,CUUS04321,22-01-2026,WUS00005,Web
SOUS00774,CUUS00153,09-01-2026,WUS00006,Web
SOUS00775,CUUS04666,12-02-2026,WUS00007,CRM
SOUS00776,CUUS04263,24-01-2026,WUS00008,ERP
SOUS00777,CUUS09212,11-01-2026,WUS00009,CRM
SOUS00778,CUUS02359,05-01-2026,WUS00010,Web
SOUS00779,CUUS00020,14-01-2026,WUS00011,Web
SOUS00780,CUUS01582,08-01-2026,WUS00012,ERP
SOUS00781,CUUS09229,10-02-2026,WUS00013,ERP
SOUS00782,CUUS04530,23-02-2026,WUS00014,ERP
SOUS00783,CUUS09307,22-01-2026,WUS00015,ERP
SOUS00784,CUUS04466,19-01-2026,WUS00016,ERP
SOUS00785,CUUS07851,04-02-2026,WUS00001,ERP
SOUS00786,CUUS03922,14-02-2026,WUS00002,CRM
SOUS00787,CUUS06976,09-02-2026,WUS00003,CRM
SOUS00788,CUUS09562,11-02-2026,WUS00004,CRM
SOUS00789,CUUS06148,19-02-2026,WUS00005,ERP
SOUS00790,CUUS01449,04-01-2026,WUS00006,ERP
SOUS00791,CUUS08232,21-02-2026,WUS00007,Web
SOUS00792,CUUS00636,22-02-2026,WUS00008,ERP
SOUS00793,CUUS00366,10-02-2026,WUS00009,CRM
SOUS00794,CUUS00407,16-01-2026,WUS00010,Web
SOUS00795,CUUS02350,04-02-2026,WUS00011,Web
SOUS00796,CUUS08959,19-02-2026,WUS00012,CRM
SOUS00797,CUUS05185,03-02-2026,WUS00013,ERP
SOUS00798,CUUS09422,31-01-2026,WUS00014,ERP
SOUS00799,CUUS07672,08-02-2026,WUS00015,CRM
SOUS00800,CUUS07120,09-01-2026,WUS00016,Web
SOUS00801,CUUS02687,26-01-2026,WUS00001,ERP
SOUS00802,CUUS07689,06-02-2026,WUS00002,CRM
SOUS00803,CUUS02888,19-02-2026,WUS00003,Web
SOUS00804,CUUS05448,19-01-2026,WUS00004,Web
SOUS00805,CUUS05906,07-02-2026,WUS00005,CRM
SOUS00806,CUUS04158,07-01-2026,WUS00006,Web
SOUS00807,CUUS00836,17-02-2026,WUS00007,ERP
SOUS00808,CUUS02672,03-02-2026,WUS00008,ERP
SOUS00809,CUUS09627,22-02-2026,WUS00009,ERP
SOUS00810,CUUS03209,19-02-2026,WUS00010,CRM
SOUS00811,CUUS00507,17-01-2026,WUS00011,CRM
SOUS00812,CUUS06473,15-02-2026,WUS00012,Web
SOUS00813,CUUS06048,13-01-2026,WUS00013,Web
SOUS00814,CUUS09039,02-02-2026,WUS00014,ERP
SOUS00815,CUUS09709,12-01-2026,WUS00015,ERP
SOUS00816,CUUS01946,09-01-2026,WUS00016,ERP
SOUS00817,CUUS09740,24-01-2026,WUS00001,Web
SOUS00818,CUUS06174,20-01-2026,WUS00002,ERP
SOUS00819,CUUS00087,27-01-2026,WUS00003,CRM
SOUS00820,CUUS06869,01-02-2026,WUS00004,CRM
SOUS00821,CUUS04635,24-01-2026,WUS00005,CRM
SOUS00822,CUUS02695,22-01-2026,WUS00006,Web
SOUS00823,CUUS09009,13-01-2026,WUS00007,Web
SOUS00824,CUUS09214,14-01-2026,WUS00008,CRM
SOUS00825,CUUS05293,01-02-2026,WUS00009,Web
SOUS00826,CUUS06753,29-01-2026,WUS00010,ERP
SOUS00827,CUUS00120,23-01-2026,WUS00011,Web
SOUS00828,CUUS00711,14-01-2026,WUS00012,ERP
SOUS00829,CUUS07496,27-01-2026,WUS00013,CRM
SOUS00830,CUUS04194,20-01-2026,WUS00014,ERP
SOUS00831,CUUS01105,03-02-2026,WUS00015,Web
SOUS00832,CUUS04609,10-01-2026,WUS00016,CRM
SOUS00833,CUUS03347,06-01-2026,WUS00001,Web
SOUS00834,CUUS02270,10-02-2026,WUS00002,ERP
SOUS00835,CUUS04169,01-02-2026,WUS00003,CRM
SOUS00836,CUUS09008,26-01-2026,WUS00004,ERP
SOUS00837,CUUS01245,16-01-2026,WUS00005,CRM
SOUS00838,CUUS09403,12-02-2026,WUS00006,Web
SOUS00839,CUUS03197,24-01-2026,WUS00007,Web
SOUS00840,CUUS09364,27-01-2026,WUS00008,Web
SOUS00841,CUUS04074,08-01-2026,WUS00009,Web
SOUS00842,CUUS05519,17-02-2026,WUS00010,CRM
SOUS00843,CUUS00300,17-02-2026,WUS00011,Web
SOUS00844,CUUS04319,08-01-2026,WUS00012,Web
SOUS00845,CUUS05125,21-02-2026,WUS00013,ERP
SOUS00846,CUUS03479,08-02-2026,WUS00014,Web
SOUS00847,CUUS03476,30-01-2026,WUS00015,CRM
SOUS00848,CUUS01951,20-01-2026,WUS00016,ERP
SOUS00849,CUUS05750,20-02-2026,WUS00001,ERP
SOUS00850,CUUS06812,23-02-2026,WUS00002,ERP
SOUS00851,CUUS03996,04-01-2026,WUS00003,ERP
SOUS00852,CUUS00778,06-01-2026,WUS00004,Web
SOUS00853,CUUS06864,14-01-2026,WUS00005,Web
SOUS00854,CUUS02262,15-01-2026,WUS00006,Web
SOUS00855,CUUS06007,24-02-2026,WUS00007,Web
SOUS00856,CUUS08740,05-02-2026,WUS00008,Web
SOUS00857,CUUS05187,19-01-2026,WUS00009,ERP
SOUS00858,CUUS06716,11-02-2026,WUS00010,ERP
SOUS00859,CUUS06503,17-01-2026,WUS00011,CRM
SOUS00860,CUUS08177,18-01-2026,WUS00012,CRM
SOUS00861,CUUS00858,11-01-2026,WUS00013,ERP
SOUS00862,CUUS02063,14-02-2026,WUS00014,CRM
SOUS00863,CUUS05275,13-01-2026,WUS00015,Web
SOUS00864,CUUS02687,19-01-2026,WUS00016,CRM
SOUS00865,CUUS06139,06-02-2026,WUS00001,CRM
SOUS00866,CUUS06665,10-01-2026,WUS00002,ERP
SOUS00867,CUUS08629,31-01-2026,WUS00003,ERP
SOUS00868,CUUS03240,24-02-2026,WUS00004,Web
SOUS00869,CUUS06425,05-02-2026,WUS00005,CRM
SOUS00870,CUUS08515,07-01-2026,WUS00006,CRM
SOUS00871,CUUS00604,10-01-2026,WUS00007,ERP
SOUS00872,CUUS05806,22-02-2026,WUS00008,Web
SOUS00873,CUUS07729,23-02-2026,WUS00009,CRM
SOUS00874,CUUS09356,19-01-2026,WUS00010,CRM
SOUS00875,CUUS04024,18-02-2026,WUS00011,ERP
SOUS00876,CUUS00463,17-01-2026,WUS00012,ERP
SOUS00877,CUUS08370,12-02-2026,WUS00013,Web
SOUS00878,CUUS04549,13-01-2026,WUS00014,Web
SOUS00879,CUUS02885,30-01-2026,WUS00015,Web
SOUS00880,CUUS01835,03-01-2026,WUS00016,ERP
SOUS00881,CUUS03786,28-01-2026,WUS00001,CRM
SOUS00882,CUUS03551,01-02-2026,WUS00002,ERP
SOUS00883,CUUS06159,11-02-2026,WUS00003,CRM
SOUS00884,CUUS08377,11-02-2026,WUS00004,CRM
SOUS00885,CUUS07317,16-02-2026,WUS00005,ERP
SOUS00886,CUUS01162,27-01-2026,WUS00006,CRM
SOUS00887,CUUS07331,20-02-2026,WUS00007,Web
SOUS00888,CUUS09227,14-02-2026,WUS00008,ERP
SOUS00889,CUUS00136,22-02-2026,WUS00009,ERP
SOUS00890,CUUS01553,24-01-2026,WUS00010,CRM
SOUS00891,CUUS04367,25-01-2026,WUS00011,Web
SOUS00892,CUUS02317,10-02-2026,WUS00012,Web
SOUS00893,CUUS07381,24-01-2026,WUS00013,ERP
SOUS00894,CUUS08620,06-02-2026,WUS00014,CRM
SOUS00895,CUUS08250,07-02-2026,WUS00015,ERP
SOUS00896,CUUS04357,25-02-2026,WUS00016,CRM
SOUS00897,CUUS06893,19-02-2026,WUS00001,ERP
SOUS00898,CUUS07129,29-01-2026,WUS00002,ERP
SOUS00899,CUUS00357,18-02-2026,WUS00003,ERP
SOUS00900,CUUS07067,06-01-2026,WUS00004,CRM
SOUS00901,CUUS09845,28-01-2026,WUS00005,ERP
SOUS00902,CUUS01090,20-01-2026,WUS00006,Web
SOUS00903,CUUS02954,09-02-2026,WUS00007,Web
SOUS00904,CUUS08162,16-01-2026,WUS00008,ERP
SOUS00905,CUUS03299,11-02-2026,WUS00009,ERP
SOUS00906,CUUS03503,26-01-2026,WUS00010,Web
SOUS00907,CUUS07267,08-02-2026,WUS00011,CRM
SOUS00908,CUUS05517,20-01-2026,WUS00012,CRM
SOUS00909,CUUS04682,09-02-2026,WUS00013,Web
SOUS00910,CUUS06774,16-01-2026,WUS00014,Web
SOUS00911,CUUS06800,06-02-2026,WUS00015,ERP
