Inventory_ID,Product_ID,Warehouse_ID,Quantity
IUS0607,PRUS00153,WUS00015,149.0
IUS0608,PRUS05817,WUS00016,306.0
IUS0609,PRUS06091,WUS00001,107.0
IUS0610,PRUS04493,WUS00002,330.0
IUS0611,PRUS03443,WUS00003,350.0
IUS0612,PRUS08869,WUS00004,185.0
IUS0613,PRUS01346,WUS00005,249.0
IUS0614,PRUS03413,WUS00006,83.0
IUS0615,PRUS02611,WUS00007,19.0
IUS0616,PRUS04621,WUS00008,149.0
IUS0617,PRUS04934,WUS00009,369.0
IUS0618,PRUS02500,WUS00010,33.0
IUS0619,PRUS08792,WUS00011,467.0
IUS0620,PRUS07977,WUS00012,493.0
IUS0621,PRUS06320,WUS00013,500.0
IUS0622,PRUS07137,WUS00014,66.0
IUS0623,PRUS03962,WUS00015,191.0
IUS0624,PRUS08950,WUS00016,310.0
IUS0625,PRUS09605,WUS00001,319.0
IUS0626,PRUS09025,WUS00002,64.0
IUS0627,PRUS07533,WUS00003,5.0
IUS0628,PRUS05255,WUS00004,411.0
IUS0629,PRUS03643,WUS00005,152.0
IUS0630,PRUS06920,WUS00006,389.0
IUS0631,PRUS05970,WUS00007,133.0
IUS0632,PRUS02131,WUS00008,199.0
IUS0633,PRUS00872,WUS00009,396.0
IUS0634,PRUS07700,WUS00010,145.0
IUS0635,PRUS08693,WUS00011,20.0
IUS0636,PRUS03436,WUS00012,210.0
IUS0637,PRUS01540,WUS00013,246.0
IUS0638,PRUS01832,WUS00014,137.0
IUS0639,PRUS08718,WUS00015,267.0
IUS0640,PRUS00914,WUS00016,297.0
IUS0641,PRUS07937,WUS00001,289.0
IUS0642,PRUS07371,WUS00002,5.0
IUS0643,PRUS01941,WUS00003,191.0
IUS0644,PRUS00947,WUS00004,140.0
IUS0645,PRUS02053,WUS00005,66.0
IUS0646,PRUS07404,WUS00006,18.0
IUS0647,PRUS06059,WUS00007,385.0
IUS0648,PRUS01560,WUS00008,121.0
IUS0649,PRUS00851,WUS00009,139.0
IUS0650,PRUS02058,WUS00010,12.0
IUS0651,PRUS03675,WUS00011,494.0
IUS0652,PRUS04207,WUS00012,445.0
IUS0653,PRUS01397,WUS00013,185.0
IUS0654,PRUS06826,WUS00014,274.0
IUS0655,PRUS04058,WUS00015,270.0
IUS0656,PRUS01748,WUS00016,110.0
IUS0657,PRUS04460,WUS00001,173.0
IUS0658,PRUS03414,WUS00002,385.0
IUS0659,PRUS00605,WUS00003,285.0
IUS0660,PRUS09018,WUS00004,306.0
IUS0661,PRUS00935,WUS00005,396.0
IUS0662,PRUS03729,WUS00006,146.0
IUS0663,PRUS01336,WUS00007,430.0
IUS0664,PRUS04082,WUS00008,127.0
IUS0665,PRUS08366,WUS00009,65.0
IUS0666,PRUS09162,WUS00010,322.0
IUS0667,PRUS08124,WUS00011,366.0
IUS0668,PRUS07460,WUS00012,280.0
IUS0669,PRUS09267,WUS00013,30.0
IUS0670,PRUS04781,WUS00014,86.0
IUS0671,PRUS03516,WUS00015,473.0
IUS0672,PRUS03747,WUS00016,5.0
IUS0673,PRUS05750,WUS00001,254.0
IUS0674,PRUS08911,WUS00002,79.0
IUS0675,PRUS07610,WUS00003,161.0
IUS0676,PRUS04665,WUS00004,330.0
IUS0677,PRUS05157,WUS00005,389.0
IUS0678,PRUS01669,WUS00006,22.0
IUS0679,PRUS00231,WUS00007,206.0
IUS0680,PRUS04930,WUS00008,198.0
IUS0681,PRUS03188,WUS00009,239.0
IUS0682,PRUS03093,WUS00010,75.0
IUS0683,PRUS04305,WUS00011,204.0
IUS0684,PRUS00760,WUS00012,351.0
IUS0685,PRUS06209,WUS00013,52.0
IUS0686,PRUS07025,WUS00014,33.0
IUS0687,PRUS06707,WUS00015,277.0
IUS0688,PRUS04107,WUS00016,111.0
IUS0689,PRUS00030,WUS00001,446.0
IUS0690,PRUS09315,WUS00002,109.0
IUS0691,PRUS01164,WUS00003,372.0
IUS0692,PRUS04016,WUS00004,393.0
IUS0693,PRUS08001,WUS00005,356.0
IUS0694,PRUS00011,WUS00006,488.0
IUS0695,PRUS05818,WUS00007,339.0
IUS0696,PRUS02864,WUS00008,135.0
IUS0697,PRUS02373,WUS00009,350.0
IUS0698,PRUS00026,WUS00010,39.0
IUS0699,PRUS09719,WUS00011,302.0
IUS0700,PRUS00534,WUS00012,368.0
IUS0701,PRUS08071,WUS00013,174.0
IUS0702,PRUS04139,WUS00014,317.0
IUS0703,PRUS08852,WUS00015,401.0
IUS0704,PRUS08404,WUS00016,496.0
IUS0705,PRUS03562,WUS00001,10.0
IUS0706,PRUS01833,WUS00002,418.0
IUS0707,PRUS09413,WUS00003,143.0
IUS0708,PRUS00192,WUS00004,381.0
IUS0709,PRUS05403,WUS00005,405.0
IUS0710,PRUS02924,WUS00006,332.0
IUS0711,PRUS07108,WUS00007,174.0
IUS0712,PRUS04693,WUS00008,261.0
IUS0713,PRUS02952,WUS00009,54.0
IUS0714,PRUS04580,WUS00010,494.0
IUS0715,PRUS02610,WUS00011,53.0
IUS0716,PRUS00522,WUS00012,439.0
IUS0717,PRUS03584,WUS00013,258.0
IUS0718,PRUS09262,WUS00014,399.0
IUS0719,PRUS00331,WUS00015,284.0
IUS0720,PRUS01327,WUS00016,251.0
IUS0721,PRUS08999,WUS00001,75.0
IUS0722,PRUS02116,WUS00002,100.0
IUS0723,PRUS05193,WUS00003,373.0
IUS0724,PRUS03351,WUS00004,64.0
IUS0725,PRUS03792,WUS00005,97.0
IUS0726,PRUS07571,WUS00006,233.0
IUS0727,PRUS00127,WUS00007,467.0
IUS0728,PRUS06270,WUS00008,460.0
IUS0729,PRUS09514,WUS00009,199.0
IUS0730,PRUS05191,WUS00010,229.0
IUS0731,PRUS00534,WUS00011,492.0
IUS0732,PRUS00003,WUS00012,275.0
IUS0733,PRUS07594,WUS00013,16.0
IUS0734,PRUS05499,WUS00014,128.0
IUS0735,PRUS04139,WUS00015,262.0
IUS0736,PRUS09241,WUS00016,201.0
IUS0737,PRUS05200,WUS00001,381.0
IUS0738,PRUS03387,WUS00002,418.0
IUS0739,PRUS01093,WUS00003,143.0
IUS0740,PRUS09097,WUS00004,319.0
IUS0741,PRUS01282,WUS00005,75.0
IUS0742,PRUS06185,WUS00006,154.0
IUS0743,PRUS01669,WUS00007,121.0
IUS0744,PRUS08314,WUS00008,106.0
IUS0745,PRUS03840,WUS00009,475.0
IUS0746,PRUS02833,WUS00010,328.0
IUS0747,PRUS09835,WUS00011,386.0
IUS0748,PRUS09661,WUS00012,254.0
IUS0749,PRUS08895,WUS00013,110.0
IUS0750,PRUS04575,WUS00014,219.0
IUS0751,PRUS01231,WUS00015,482.0
IUS0752,PRUS06113,WUS00016,469.0
IUS0753,PRUS00503,WUS00001,334.0
IUS0754,PRUS07105,WUS00002,18.0
IUS0755,PRUS06818,WUS00003,230.0
IUS0756,PRUS06912,WUS00004,481.0
IUS0757,PRUS00747,WUS00005,245.0
IUS0758,PRUS07133,WUS00006,471.0
IUS0759,PRUS09863,WUS00007,453.0
IUS0760,PRUS06757,WUS00008,446.0
IUS0761,PRUS01973,WUS00009,418.0
IUS0762,PRUS09978,WUS00010,407.0
IUS0763,PRUS08355,WUS00011,483.0
IUS0764,PRUS07033,WUS00012,255.0
IUS0765,PRUS05941,WUS00013,314.0
IUS0766,PRUS00444,WUS00014,445.0
IUS0767,PRUS04584,WUS00015,246.0
IUS0768,PRUS02216,WUS00016,295.0
IUS0769,PRUS06322,WUS00001,133.0
IUS0770,PRUS09558,WUS00002,86.0
IUS0771,PRUS03991,WUS00003,260.0
IUS0772,PRUS00104,WUS00004,144.0
IUS0773,PRUS00651,WUS00005,261.0
IUS0774,PRUS06919,WUS00006,393.0
IUS0775,PRUS07603,WUS00007,277.0
IUS0776,PRUS07196,WUS00008,129.0
IUS0777,PRUS07863,WUS00009,476.0
IUS0778,PRUS07905,WUS00010,143.0
IUS0779,PRUS09960,WUS00011,418.0
IUS0780,PRUS07203,WUS00012,268.0
IUS0781,PRUS09638,WUS00013,25.0
IUS0782,PRUS04664,WUS00014,58.0
IUS0783,PRUS08279,WUS00015,78.0
IUS0784,PRUS09546,WUS00016,333.0
IUS0785,PRUS00110,WUS00001,65.0
IUS0786,PRUS03373,WUS00002,400.0
IUS0787,PRUS02306,WUS00003,468.0
IUS0788,PRUS09316,WUS00004,258.0
IUS0789,PRUS06187,WUS00005,158.0
IUS0790,PRUS08889,WUS00006,137.0
IUS0791,PRUS06767,WUS00007,73.0
IUS0792,PRUS01994,WUS00008,481.0
IUS0793,PRUS09289,WUS00009,270.0
IUS0794,PRUS04893,WUS00010,17.0
IUS0795,PRUS08649,WUS00011,250.0
IUS0796,PRUS04042,WUS00012,315.0
IUS0797,PRUS09484,WUS00013,399.0
IUS0798,PRUS02070,WUS00014,44.0
IUS0799,PRUS07949,WUS00015,378.0
IUS0800,PRUS07186,WUS00016,498.0
IUS0801,PRUS06058,WUS00001,469.0
IUS0802,PRUS03231,WUS00002,444.0
IUS0803,PRUS03230,WUS00003,438.0
IUS0804,PRUS06537,WUS00004,288.0
IUS0805,PRUS09677,WUS00005,162.0
IUS0806,PRUS06659,WUS00006,464.0
IUS0807,PRUS01968,WUS00007,135.0
IUS0808,PRUS05095,WUS00008,326.0
IUS0809,PRUS05762,WUS00009,397.0
IUS0810,PRUS03335,WUS00010,306.0
IUS0811,PRUS05899,WUS00011,215.0
IUS0812,PRUS07117,WUS00012,312.0
IUS0813,PRUS03700,WUS00013,14.0
IUS0814,PRUS01498,WUS00014,34.0
IUS0815,PRUS01524,WUS00015,380.0
IUS0816,PRUS03509,WUS00016,106.0
IUS0817,PRUS04482,WUS00001,308.0
IUS0818,PRUS00401,WUS00002,64.0
IUS0819,PRUS04325,WUS00003,407.0
IUS0820,PRUS04126,WUS00004,322.0
IUS0821,PRUS03163,WUS00005,16.0
IUS0822,PRUS07255,WUS00006,449.0
IUS0823,PRUS08293,WUS00007,415.0
IUS0824,PRUS04801,WUS00008,355.0
IUS0825,PRUS04068,WUS00009,373.0
IUS0826,PRUS06513,WUS00010,496.0
IUS0827,PRUS03141,WUS00011,220.0
IUS0828,PRUS08574,WUS00012,44.0
IUS0829,PRUS05717,WUS00013,354.0
IUS0830,PRUS08288,WUS00014,115.0
IUS0831,PRUS04504,WUS00015,5.0
IUS0832,PRUS02054,WUS00016,76.0
IUS0833,PRUS09671,WUS00001,379.0
IUS0834,PRUS08851,WUS00002,163.0
IUS0835,PRUS08070,WUS00003,141.0
IUS0836,PRUS05522,WUS00004,343.0
IUS0837,PRUS04384,WUS00005,238.0
IUS0838,PRUS06158,WUS00006,147.0
IUS0839,PRUS06603,WUS00007,283.0
IUS0840,PRUS00548,WUS00008,177.0
IUS0841,PRUS08039,WUS00009,87.0
IUS0842,PRUS07167,WUS00010,66.0
IUS0843,PRUS07163,WUS00011,104.0
IUS0844,PRUS07104,WUS00012,150.0
IUS0845,PRUS02498,WUS00013,118.0
IUS0846,PRUS07705,WUS00014,379.0
IUS0847,PRUS05903,WUS00015,307.0
IUS0848,PRUS08305,WUS00016,476.0
IUS0849,PRUS07796,WUS00001,374.0
IUS0850,PRUS07221,WUS00002,368.0
IUS0851,PRUS04225,WUS00003,20.0
IUS0852,PRUS05612,WUS00004,266.0
IUS0853,PRUS01273,WUS00005,392.0
IUS0854,PRUS01266,WUS00006,16.0
IUS0855,PRUS04517,WUS00007,111.0
IUS0856,PRUS07436,WUS00008,457.0
IUS0857,PRUS00183,WUS00009,392.0
IUS0858,PRUS02651,WUS00010,23.0
IUS0859,PRUS07117,WUS00011,91.0
IUS0860,PRUS07638,WUS00012,181.0
IUS0861,PRUS05248,WUS00013,242.0
IUS0862,PRUS09768,WUS00014,170.0
IUS0863,PRUS00799,WUS00015,210.0
IUS0864,PRUS01334,WUS00016,243.0
IUS0865,PRUS06525,WUS00001,433.0
IUS0866,PRUS08486,WUS00002,69.0
IUS0867,PRUS07091,WUS00003,367.0
IUS0868,PRUS09193,WUS00004,301.0
IUS0869,PRUS00747,WUS00005,211.0
IUS0870,PRUS06084,WUS00006,198.0
IUS0871,PRUS01279,WUS00007,286.0
IUS0872,PRUS09038,WUS00008,50.0
IUS0873,PRUS08653,WUS00009,271.0
IUS0874,PRUS01156,WUS00010,62.0
IUS0875,PRUS01958,WUS00011,171.0
IUS0876,PRUS09168,WUS00012,282.0
IUS0877,PRUS02544,WUS00013,161.0
IUS0878,PRUS01622,WUS00014,308.0
IUS0879,PRUS04935,WUS00015,204.0
IUS0880,PRUS09050,WUS00016,21.0
IUS0881,PRUS02375,WUS00001,417.0
IUS0882,PRUS07742,WUS00002,8.0
IUS0883,PRUS06321,WUS00003,140.0
IUS0884,PRUS02084,WUS00004,121.0
IUS0885,PRUS07715,WUS00005,476.0
IUS0886,PRUS08139,WUS00006,352.0
IUS0887,PRUS03171,WUS00007,277.0
IUS0888,PRUS00303,WUS00008,339.0
IUS0889,PRUS03491,WUS00009,249.0
IUS0890,PRUS04531,WUS00010,257.0
IUS0891,PRUS04685,WUS00011,26.0
IUS0892,PRUS07751,WUS00012,23.0
IUS0893,PRUS00850,WUS00013,313.0
IUS0894,PRUS05176,WUS00014,211.0
IUS0895,PRUS03004,WUS00015,309.0
IUS0896,PRUS01293,WUS00016,187.0
IUS0897,PRUS08866,WUS00001,324.0
IUS0898,PRUS01219,WUS00002,265.0
IUS0899,PRUS02346,WUS00003,333.0
IUS0900,PRUS00615,WUS00004,216.0
IUS0901,PRUS08806,WUS00005,294.0
IUS0902,PRUS06817,WUS00006,28.0
IUS0903,PRUS09894,WUS00007,243.0
IUS0904,PRUS00524,WUS00008,111.0
IUS0905,PRUS03923,WUS00009,307.0
IUS0906,PRUS06889,WUS00010,486.0
IUS0907,PRUS06765,WUS00011,253.0
IUS0908,PRUS01678,WUS00012,253.0
IUS0909,PRUS06549,WUS00013,294.0
IUS0910,PRUS04001,WUS00014,325.0
IUS0911,PRUS02922,WUS00015,34.0
IUS0912,PRUS03510,WUS00016,499.0
IUS0913,PRUS09233,WUS00001,316.0
IUS0914,PRUS02936,WUS00002,173.0
IUS0915,PRUS07937,WUS00003,296.0
IUS0916,PRUS08175,WUS00004,488.0
IUS0917,PRUS03637,WUS00005,269.0
IUS0918,PRUS07380,WUS00006,97.0
IUS0919,PRUS09270,WUS00007,405.0
IUS0920,PRUS03797,WUS00008,258.0
IUS0921,PRUS04285,WUS00009,47.0
IUS0922,PRUS02710,WUS00010,488.0
IUS0923,PRUS00038,WUS00011,133.0
IUS0924,PRUS05823,WUS00012,99.0
IUS0925,PRUS04860,WUS00013,3.0
IUS0926,PRUS09991,WUS00014,185.0
IUS0927,PRUS00568,WUS00015,275.0
IUS0928,PRUS06801,WUS00016,471.0
IUS0929,PRUS04529,WUS00001,316.0
IUS0930,PRUS09860,WUS00002,420.0
IUS0931,PRUS03726,WUS00003,456.0
IUS0932,PRUS06802,WUS00004,318.0
IUS0933,PRUS05972,WUS00005,440.0
IUS0934,PRUS03294,WUS00006,1.0
IUS0935,PRUS08917,WUS00007,341.0
IUS0936,PRUS05482,WUS00008,237.0
IUS0937,PRUS07397,WUS00009,16.0
IUS0938,PRUS04744,WUS00010,146.0
IUS0939,PRUS05256,WUS00011,482.0
IUS0940,PRUS00884,WUS00012,126.0
IUS0941,PRUS03446,WUS00013,41.0
IUS0942,PRUS00652,WUS00014,297.0
IUS0943,PRUS06795,WUS00015,13.0
IUS0944,PRUS07410,WUS00016,225.0
IUS0945,PRUS07073,WUS00001,82.0
IUS0946,PRUS07869,WUS00002,248.0
IUS0947,PRUS06339,WUS00003,223.0
IUS0948,PRUS03178,WUS00004,77.0
IUS0949,PRUS03400,WUS00005,300.0
IUS0950,PRUS04023,WUS00006,153.0
IUS0951,PRUS08721,WUS00007,108.0
IUS0952,PRUS02891,WUS00008,390.0
IUS0953,PRUS06886,WUS00009,230.0
IUS0954,PRUS00240,WUS00010,480.0
IUS0955,PRUS05668,WUS00011,445.0
IUS0956,PRUS05157,WUS00012,408.0
IUS0957,PRUS04805,WUS00013,446.0
IUS0958,PRUS04123,WUS00014,292.0
IUS0959,PRUS06940,WUS00015,194.0
IUS0960,PRUS00622,WUS00016,113.0
IUS0961,PRUS01814,WUS00001,307.0
IUS0962,PRUS01101,WUS00002,258.0
IUS0963,PRUS09315,WUS00003,298.0
IUS0964,PRUS06943,WUS00004,120.0
IUS0965,PRUS08272,WUS00005,86.0
IUS0966,PRUS09220,WUS00006,269.0
IUS0967,PRUS09757,WUS00007,335.0
IUS0968,PRUS07666,WUS00008,215.0
IUS0969,PRUS07362,WUS00009,97.0
IUS0970,PRUS09175,WUS00010,369.0
IUS0971,PRUS07191,WUS00011,248.0
IUS0972,PRUS00030,WUS00012,54.0
IUS0973,PRUS02487,WUS00013,298.0
IUS0974,PRUS02030,WUS00014,67.0
IUS0975,PRUS07957,WUS00015,418.0
IUS0976,PRUS02845,WUS00016,335.0
IUS0977,PRUS09340,WUS00001,24.0
IUS0978,PRUS08672,WUS00002,334.0
IUS0979,PRUS09039,WUS00003,256.0
IUS0980,PRUS00372,WUS00004,171.0
IUS0981,PRUS02926,WUS00005,397.0
IUS0982,PRUS08581,WUS00006,492.0
IUS0983,PRUS07644,WUS00007,392.0
IUS0984,PRUS04150,WUS00008,312.0
IUS0985,PRUS07826,WUS00009,208.0
IUS0986,PRUS08638,WUS00010,245.0
IUS0987,PRUS09952,WUS00011,348.0
IUS0988,PRUS01934,WUS00012,152.0
IUS0989,PRUS01714,WUS00013,94.0
IUS0990,PRUS03426,WUS00014,245.0
IUS0991,PRUS07733,WUS00015,192.0
IUS0992,PRUS08269,WUS00016,209.0
IUS0993,PRUS06730,WUS00001,117.0
IUS0994,PRUS04610,WUS00002,284.0
IUS0995,PRUS02426,WUS00003,202.0
IUS0996,PRUS07039,WUS00004,440.0
IUS0997,PRUS09439,WUS00005,176.0
IUS0998,PRUS05708,WUS00006,200.0
IUS0999,PRUS04857,WUS00007,374.0
IUS1000,PRUS01230,WUS00008,361.0
IUS1001,PRUS09139,WUS00009,27.0
IUS1002,PRUS04748,WUS00010,201.0
IUS1003,PRUS02718,WUS00011,268.0
IUS1004,PRUS03420,WUS00012,292.0
IUS1005,PRUS04414,WUS00013,226.0
IUS1006,PRUS03160,WUS00014,285.0
IUS1007,PRUS05194,WUS00015,26.0
IUS1008,PRUS02769,WUS00016,93.0
IUS1009,PRUS04839,WUS00001,417.0
IUS1010,PRUS08718,WUS00002,211.0
IUS1011,PRUS09343,WUS00003,302.0
IUS1012,PRUS01355,WUS00004,369.0
IUS1013,PRUS08427,WUS00005,476.0
IUS1014,PRUS01911,WUS00006,12.0
IUS1015,PRUS03428,WUS00007,380.0
IUS1016,PRUS05445,WUS00008,432.0
IUS1017,PRUS05995,WUS00009,121.0
IUS1018,PRUS07282,WUS00010,316.0
IUS1019,PRUS00779,WUS00011,5.0
IUS1020,PRUS07567,WUS00012,433.0
IUS1021,PRUS00001,WUS00013,73.0
IUS1022,PRUS07039,WUS00014,169.0
IUS1023,PRUS08922,WUS00015,403.0
IUS1024,PRUS07014,WUS00016,309.0
IUS1025,PRUS00262,WUS00001,300.0
IUS1026,PRUS06952,WUS00002,135.0
IUS1027,PRUS01179,WUS00003,418.0
IUS1028,PRUS08531,WUS00004,362.0
IUS1029,PRUS05214,WUS00005,297.0
IUS1030,PRUS08253,WUS00006,96.0
IUS1031,PRUS00994,WUS00007,294.0
IUS1032,PRUS05395,WUS00008,5.0
IUS1033,PRUS08787,WUS00009,138.0
IUS1034,PRUS07962,WUS00010,411.0
IUS1035,PRUS05664,WUS00011,60.0
IUS1036,PRUS04690,WUS00012,97.0
IUS1037,PRUS07700,WUS00013,71.0
IUS1038,PRUS09688,WUS00014,45.0
IUS1039,PRUS03371,WUS00015,145.0
IUS1040,PRUS07386,WUS00016,6.0
IUS1041,PRUS00410,WUS00001,100.0
IUS1042,PRUS05069,WUS00002,33.0
IUS1043,PRUS06736,WUS00003,75.0
IUS1044,PRUS06097,WUS00004,72.0
IUS1045,PRUS02828,WUS00005,401.0
IUS1046,PRUS09046,WUS00006,351.0
IUS1047,PRUS00646,WUS00007,7.0
IUS1048,PRUS08055,WUS00008,403.0
IUS1049,PRUS09974,WUS00009,247.0
IUS1050,PRUS00846,WUS00010,155.0
IUS1051,PRUS00231,WUS00011,371.0
IUS1052,PRUS06039,WUS00012,234.0
IUS1053,PRUS02382,WUS00013,259.0
IUS1054,PRUS04818,WUS00014,53.0
IUS1055,PRUS00785,WUS00015,288.0
IUS1056,PRUS09116,WUS00016,139.0
IUS1057,PRUS03387,WUS00001,333.0
IUS1058,PRUS09282,WUS00002,434.0
IUS1059,PRUS07222,WUS00003,13.0
IUS1060,PRUS02130,WUS00004,456.0
IUS1061,PRUS03225,WUS00005,394.0
IUS1062,PRUS01544,WUS00006,468.0
IUS1063,PRUS05418,WUS00007,165.0
IUS1064,PRUS05402,WUS00008,233.0
IUS1065,PRUS03857,WUS00009,157.0
IUS1066,PRUS06086,WUS00010,249.0
IUS1067,PRUS07798,WUS00011,398.0
IUS1068,PRUS03401,WUS00012,307.0
IUS1069,PRUS04466,WUS00013,220.0
IUS1070,PRUS00786,WUS00014,15.0
IUS1071,PRUS09381,WUS00015,108.0
IUS1072,PRUS04287,WUS00016,434.0
IUS1073,PRUS08320,WUS00001,386.0
IUS1074,PRUS09198,WUS00002,267.0
IUS1075,PRUS03217,WUS00003,326.0
IUS1076,PRUS08677,WUS00004,455.0
IUS1077,PRUS04681,WUS00005,461.0
IUS1078,PRUS07181,WUS00006,68.0
IUS1079,PRUS07871,WUS00007,101.0
IUS1080,PRUS00155,WUS00008,496.0
IUS1081,PRUS02650,WUS00009,373.0
IUS1082,PRUS01007,WUS00010,471.0
IUS1083,PRUS01497,WUS00011,485.0
IUS1084,PRUS07271,WUS00012,122.0
IUS1085,PRUS09234,WUS00013,72.0
IUS1086,PRUS00961,WUS00014,140.0
IUS1087,PRUS08845,WUS00015,103.0
IUS1088,PRUS05605,WUS00016,413.0
IUS1089,PRUS01783,WUS00001,131.0
IUS1090,PRUS01548,WUS00002,356.0
IUS1091,PRUS06783,WUS00003,429.0
IUS1092,PRUS08350,WUS00004,326.0
IUS1093,PRUS05214,WUS00005,232.0
IUS1094,PRUS09353,WUS00006,429.0
IUS1095,PRUS07042,WUS00007,398.0
IUS1096,PRUS06085,WUS00008,385.0
IUS1097,PRUS09796,WUS00009,183.0
IUS1098,PRUS00229,WUS00010,381.0
IUS1099,PRUS02146,WUS00011,388.0
IUS1100,PRUS01383,WUS00012,260.0
IUS1101,PRUS09224,WUS00013,213.0
IUS1102,PRUS05690,WUS00014,50.0
IUS1103,PRUS03158,WUS00015,272.0
IUS1104,PRUS07878,WUS00016,436.0
IUS1105,PRUS03497,WUS00001,358.0
IUS1106,PRUS07300,WUS00002,240.0
IUS1107,PRUS06159,WUS00003,183.0
IUS1108,PRUS04579,WUS00004,428.0
IUS1109,PRUS04425,WUS00005,46.0
IUS1110,PRUS04438,WUS00006,306.0
IUS1111,PRUS08325,WUS00007,391.0
IUS1112,PRUS09718,WUS00008,385.0
IUS1113,PRUS06501,WUS00009,213.0
IUS1114,PRUS09997,WUS00010,484.0
IUS1115,PRUS06017,WUS00011,45.0
IUS1116,PRUS01769,WUS00012,207.0
IUS1117,PRUS02516,WUS00013,66.0
IUS1118,PRUS07236,WUS00014,467.0
IUS1119,PRUS06131,WUS00015,180.0
IUS1120,PRUS06535,WUS00016,227.0
IUS1121,PRUS06406,WUS00001,316.0
IUS1122,PRUS02084,WUS00002,190.0
IUS1123,PRUS03378,WUS00003,189.0
IUS1124,PRUS08715,WUS00004,406.0
IUS1125,PRUS08017,WUS00005,118.0
IUS1126,PRUS06410,WUS00006,390.0
IUS1127,PRUS03274,WUS00007,269.0
IUS1128,PRUS06790,WUS00008,211.0
IUS1129,PRUS07438,WUS00009,385.0
IUS1130,PRUS04961,WUS00010,198.0
IUS1131,PRUS06298,WUS00011,241.0
IUS1132,PRUS01943,WUS00012,253.0
IUS1133,PRUS05571,WUS00013,106.0
IUS1134,PRUS01373,WUS00014,386.0
IUS1135,PRUS06530,WUS00015,274.0
IUS1136,PRUS07319,WUS00016,86.0
IUS1137,PRUS01002,WUS00001,418.0
IUS1138,PRUS05054,WUS00002,484.0
IUS1139,PRUS06787,WUS00003,65.0
IUS1140,PRUS04041,WUS00004,106.0
IUS1141,PRUS06993,WUS00005,164.0
IUS1142,PRUS00056,WUS00006,212.0
IUS1143,PRUS03768,WUS00007,6.0
IUS1144,PRUS02350,WUS00008,256.0
IUS1145,PRUS07812,WUS00009,378.0
IUS1146,PRUS08878,WUS00010,168.0
IUS1147,PRUS06327,WUS00011,13.0
IUS1148,PRUS02511,WUS00012,82.0
IUS1149,PRUS05183,WUS00013,387.0
IUS1150,PRUS03585,WUS00014,285.0
IUS1151,PRUS03629,WUS00015,412.0
IUS1152,PRUS07038,WUS00016,492.0
IUS1153,PRUS06874,WUS00001,265.0
IUS1154,PRUS05270,WUS00002,128.0
IUS1155,PRUS00353,WUS00003,273.0
IUS1156,PRUS03537,WUS00004,282.0
IUS1157,PRUS01122,WUS00005,217.0
IUS1158,PRUS09664,WUS00006,376.0
IUS1159,PRUS07788,WUS00007,253.0
IUS1160,PRUS06545,WUS00008,40.0
IUS1161,PRUS06064,WUS00009,35.0
IUS1162,PRUS02682,WUS00010,78.0
IUS1163,PRUS05943,WUS00011,497.0
IUS1164,PRUS07903,WUS00012,200.0
IUS1165,PRUS05233,WUS00013,56.0
IUS1166,PRUS08360,WUS00014,138.0
IUS1167,PRUS08977,WUS00015,73.0
IUS1168,PRUS00009,WUS00016,320.0
IUS1169,PRUS05145,WUS00001,391.0
IUS1170,PRUS09199,WUS00002,286.0
IUS1171,PRUS01168,WUS00003,156.0
IUS1172,PRUS02167,WUS00004,227.0
IUS1173,PRUS05206,WUS00005,335.0
IUS1174,PRUS03205,WUS00006,282.0
IUS1175,PRUS05776,WUS00007,323.0
IUS1176,PRUS08243,WUS00008,397.0
IUS1177,PRUS09012,WUS00009,122.0
IUS1178,PRUS08209,WUS00010,332.0
IUS1179,PRUS08260,WUS00011,500.0
IUS1180,PRUS00885,WUS00012,383.0
IUS1181,PRUS01810,WUS00013,191.0
IUS1182,PRUS05995,WUS00014,155.0
IUS1183,PRUS05385,WUS00015,389.0
IUS1184,PRUS02692,WUS00016,337.0
IUS1185,PRUS08625,WUS00001,64.0
IUS1186,PRUS03801,WUS00002,393.0
IUS1187,PRUS00582,WUS00003,116.0
IUS1188,PRUS03004,WUS00004,271.0
IUS1189,PRUS01707,WUS00005,23.0
IUS1190,PRUS07211,WUS00006,89.0
IUS1191,PRUS02886,WUS00007,36.0
IUS1192,PRUS00068,WUS00008,57.0
IUS1193,PRUS04844,WUS00009,454.0
IUS1194,PRUS01103,WUS00010,211.0
IUS1195,PRUS03260,WUS00011,22.0
IUS1196,PRUS03039,WUS00012,147.0
IUS1197,PRUS04237,WUS00013,99.0
IUS1198,PRUS02013,WUS00014,411.0
IUS1199,PRUS06446,WUS00015,80.0
IUS1200,PRUS01080,WUS00016,464.0
IUS1201,PRUS07991,WUS00001,185.0
IUS1202,PRUS07633,WUS00002,270.0
IUS1203,PRUS08435,WUS00003,244.0
IUS1204,PRUS02742,WUS00004,123.0
IUS1205,PRUS01246,WUS00005,161.0
IUS1206,PRUS01768,WUS00006,372.0
IUS1207,PRUS08116,WUS00007,324.0
IUS1208,PRUS00778,WUS00008,477.0
IUS1209,PRUS02694,WUS00009,46.0
IUS1210,PRUS06495,WUS00010,444.0
IUS1211,PRUS08145,WUS00011,316.0
IUS1212,PRUS07968,WUS00012,4.0
IUS1213,PRUS05492,WUS00013,382.0
