Order_Line_ID,Order_ID,Product_ID,Quantity
SOLUS00582,SOUS01946,PRUS08113,10
SOLUS00583,SOUS01495,PRUS01631,5
SOLUS00584,SOUS02104,PRUS07607,9
SOLUS00585,SOUS07442,PRUS09431,20
SOLUS00586,SOUS05248,PRUS09152,5
SOLUS00587,SOUS06665,PRUS07510,20
SOLUS00588,SOUS09019,PRUS01675,17
SOLUS00589,SOUS05601,PRUS00327,7
SOLUS00590,SOUS02972,PRUS09139,7
SOLUS00591,SOUS02730,PRUS06487,9
SOLUS00592,SOUS04448,PRUS07596,19
SOLUS00593,SOUS07688,PRUS03596,10
SOLUS00594,SOUS09139,PRUS06073,12
SOLUS00595,SOUS00712,PRUS00888,5
SOLUS00596,SOUS09511,PRUS05231,14
SOLUS00597,SOUS00965,PRUS06542,3
SOLUS00598,SOUS06784,PRUS02705,4
SOLUS00599,SOUS00323,PRUS05069,15
SOLUS00600,SOUS04968,PRUS07177,16
SOLUS00601,SOUS08769,PRUS06920,1
SOLUS00602,SOUS03987,PRUS09346,15
SOLUS00603,SOUS07914,PRUS01216,9
SOLUS00604,SOUS03203,PRUS02304,4
SOLUS00605,SOUS03096,PRUS00848,15
SOLUS00606,SOUS01633,PRUS06228,9
SOLUS00607,SOUS08470,PRUS02290,13
SOLUS00608,SOUS04575,PRUS04419,19
SOLUS00609,SOUS03363,PRUS07769,4
SOLUS00610,SOUS03181,PRUS07408,11
SOLUS00611,SOUS07132,PRUS03324,12
SOLUS00612,SOUS00296,PRUS08976,13
SOLUS00613,SOUS07257,PRUS02635,5
SOLUS00614,SOUS00032,PRUS03826,15
SOLUS00615,SOUS08172,PRUS02645,14
SOLUS00616,SOUS03216,PRUS05599,4
SOLUS00617,SOUS06409,PRUS05831,18
SOLUS00618,SOUS08103,PRUS05974,8
SOLUS00619,SOUS03708,PRUS08765,3
SOLUS00620,SOUS06035,PRUS08263,9
SOLUS00621,SOUS08870,PRUS04784,4
SOLUS00622,SOUS05000,PRUS05310,16
SOLUS00623,SOUS08861,PRUS06226,1
SOLUS00624,SOUS00042,PRUS05511,11
SOLUS00625,SOUS04520,PRUS08803,17
SOLUS00626,SOUS06912,PRUS00579,17
SOLUS00627,SOUS05611,PRUS04010,5
SOLUS00628,SOUS02904,PRUS04412,18
SOLUS00629,SOUS06286,PRUS02226,15
SOLUS00630,SOUS08346,PRUS03509,14
SOLUS00631,SOUS07579,PRUS06813,20
SOLUS00632,SOUS00680,PRUS09295,13
SOLUS00633,SOUS07102,PRUS03851,13
SOLUS00634,SOUS03841,PRUS08804,10
SOLUS00635,SOUS08344,PRUS02707,13
SOLUS00636,SOUS07518,PRUS07048,9
SOLUS00637,SOUS09215,PRUS06648,6
SOLUS00638,SOUS04891,PRUS01880,3
SOLUS00639,SOUS08214,PRUS05327,18
SOLUS00640,SOUS09119,PRUS04111,15
SOLUS00641,SOUS02857,PRUS08611,13
SOLUS00642,SOUS09141,PRUS00479,6
SOLUS00643,SOUS04247,PRUS09442,18
SOLUS00644,SOUS06902,PRUS08409,6
SOLUS00645,SOUS01768,PRUS04702,17
SOLUS00646,SOUS06706,PRUS02470,1
SOLUS00647,SOUS06769,PRUS05595,4
SOLUS00648,SOUS02357,PRUS02861,18
SOLUS00649,SOUS05740,PRUS05559,9
SOLUS00650,SOUS05260,PRUS02097,15
SOLUS00651,SOUS05340,PRUS00398,10
SOLUS00652,SOUS09750,PRUS06715,9
SOLUS00653,SOUS05310,PRUS08688,7
SOLUS00654,SOUS06900,PRUS01443,10
SOLUS00655,SOUS09915,PRUS05393,9
SOLUS00656,SOUS04799,PRUS09114,3
SOLUS00657,SOUS01183,PRUS06120,8
SOLUS00658,SOUS00401,PRUS08916,7
SOLUS00659,SOUS05257,PRUS09205,20
SOLUS00660,SOUS09821,PRUS00172,4
SOLUS00661,SOUS09858,PRUS06711,18
SOLUS00662,SOUS00593,PRUS00149,13
SOLUS00663,SOUS00913,PRUS04854,3
SOLUS00664,SOUS03840,PRUS08909,7
SOLUS00665,SOUS06034,PRUS07329,4
SOLUS00666,SOUS01654,PRUS03016,4
SOLUS00667,SOUS02858,PRUS03706,5
SOLUS00668,SOUS02041,PRUS01832,16
SOLUS00669,SOUS00720,PRUS05434,15
SOLUS00670,SOUS06060,PRUS04819,16
SOLUS00671,SOUS07772,PRUS06191,17
SOLUS00672,SOUS01421,PRUS06408,13
SOLUS00673,SOUS05783,PRUS01722,8
SOLUS00674,SOUS02948,PRUS06665,11
SOLUS00675,SOUS06692,PRUS00741,12
SOLUS00676,SOUS00669,PRUS09629,13
SOLUS00677,SOUS05947,PRUS00683,7
SOLUS00678,SOUS04900,PRUS02716,4
SOLUS00679,SOUS09114,PRUS03715,15
SOLUS00680,SOUS03971,PRUS00263,20
SOLUS00681,SOUS09206,PRUS06035,8
SOLUS00682,SOUS03676,PRUS04843,18
SOLUS00683,SOUS08871,PRUS07504,18
SOLUS00684,SOUS02209,PRUS01255,8
SOLUS00685,SOUS04936,PRUS05012,8
SOLUS00686,SOUS09912,PRUS00251,10
SOLUS00687,SOUS07127,PRUS01113,15
SOLUS00688,SOUS00468,PRUS00085,4
SOLUS00689,SOUS00230,PRUS02958,16
SOLUS00690,SOUS03458,PRUS00054,6
SOLUS00691,SOUS05081,PRUS05349,16
SOLUS00692,SOUS03285,PRUS07728,15
SOLUS00693,SOUS05808,PRUS08610,9
SOLUS00694,SOUS06409,PRUS08295,15
SOLUS00695,SOUS02940,PRUS09665,20
SOLUS00696,SOUS04767,PRUS08409,4
SOLUS00697,SOUS09084,PRUS03303,4
SOLUS00698,SOUS06486,PRUS01722,6
SOLUS00699,SOUS02826,PRUS09449,13
SOLUS00700,SOUS09760,PRUS03204,17
SOLUS00701,SOUS05304,PRUS05457,16
SOLUS00702,SOUS09585,PRUS02015,11
SOLUS00703,SOUS07520,PRUS05963,16
SOLUS00704,SOUS00701,PRUS09065,1
SOLUS00705,SOUS01854,PRUS03504,15
SOLUS00706,SOUS06978,PRUS00325,3
SOLUS00707,SOUS00799,PRUS03893,1
SOLUS00708,SOUS06782,PRUS07193,8
SOLUS00709,SOUS02757,PRUS00021,3
SOLUS00710,SOUS02127,PRUS09922,14
SOLUS00711,SOUS03580,PRUS08942,2
SOLUS00712,SOUS04453,PRUS06329,2
SOLUS00713,SOUS03526,PRUS04763,9
SOLUS00714,SOUS08533,PRUS08763,15
SOLUS00715,SOUS05142,PRUS04429,18
SOLUS00716,SOUS00086,PRUS02994,16
SOLUS00717,SOUS06011,PRUS00837,10
SOLUS00718,SOUS00187,PRUS02425,20
SOLUS00719,SOUS01490,PRUS08747,9
SOLUS00720,SOUS06240,PRUS09330,2
SOLUS00721,SOUS01864,PRUS04406,8
SOLUS00722,SOUS09827,PRUS09211,17
SOLUS00723,SOUS04322,PRUS04149,10
SOLUS00724,SOUS03276,PRUS00970,9
SOLUS00725,SOUS05663,PRUS08581,3
SOLUS00726,SOUS08674,PRUS07037,9
SOLUS00727,SOUS03365,PRUS06601,7
SOLUS00728,SOUS06847,PRUS03817,20
SOLUS00729,SOUS02345,PRUS00565,8
SOLUS00730,SOUS02127,PRUS05513,1
SOLUS00731,SOUS02677,PRUS05464,14
SOLUS00732,SOUS09494,PRUS02418,9
SOLUS00733,SOUS05671,PRUS09832,13
SOLUS00734,SOUS04461,PRUS01601,13
SOLUS00735,SOUS02977,PRUS00707,1
SOLUS00736,SOUS03191,PRUS06379,14
SOLUS00737,SOUS03507,PRUS07294,13
SOLUS00738,SOUS08688,PRUS01357,16
SOLUS00739,SOUS04203,PRUS02836,11
SOLUS00740,SOUS00060,PRUS04271,8
SOLUS00741,SOUS06828,PRUS06823,17
SOLUS00742,SOUS03662,PRUS06654,6
SOLUS00743,SOUS09891,PRUS04513,9
SOLUS00744,SOUS09812,PRUS09462,4
SOLUS00745,SOUS08105,PRUS06170,13
SOLUS00746,SOUS03687,PRUS03702,20
SOLUS00747,SOUS09753,PRUS00163,12
SOLUS00748,SOUS05263,PRUS01572,2
SOLUS00749,SOUS07139,PRUS09045,12
SOLUS00750,SOUS00940,PRUS08570,7
SOLUS00751,SOUS05374,PRUS01209,3
SOLUS00752,SOUS07660,PRUS09330,6
SOLUS00753,SOUS09977,PRUS08048,11
SOLUS00754,SOUS06871,PRUS09957,6
SOLUS00755,SOUS07265,PRUS08662,1
SOLUS00756,SOUS06376,PRUS04846,4
SOLUS00757,SOUS01419,PRUS07594,19
SOLUS00758,SOUS09811,PRUS05142,19
SOLUS00759,SOUS08294,PRUS00861,1
SOLUS00760,SOUS00220,PRUS05244,12
SOLUS00761,SOUS04643,PRUS06422,3
SOLUS00762,SOUS00616,PRUS06143,11
SOLUS00763,SOUS03494,PRUS09830,10
SOLUS00764,SOUS08745,PRUS01598,7
SOLUS00765,SOUS08073,PRUS05220,8
SOLUS00766,SOUS08612,PRUS01843,8
SOLUS00767,SOUS03928,PRUS03821,12
SOLUS00768,SOUS00077,PRUS02057,19
SOLUS00769,SOUS03453,PRUS04652,12
SOLUS00770,SOUS02987,PRUS02874,13
SOLUS00771,SOUS05613,PRUS05486,4
SOLUS00772,SOUS07239,PRUS06157,4
SOLUS00773,SOUS04869,PRUS02467,3
SOLUS00774,SOUS08652,PRUS08036,16
SOLUS00775,SOUS04516,PRUS05284,18
SOLUS00776,SOUS00380,PRUS05150,8
SOLUS00777,SOUS01192,PRUS01431,3
SOLUS00778,SOUS03751,PRUS07816,7
SOLUS00779,SOUS06075,PRUS04455,10
SOLUS00780,SOUS02531,PRUS01601,3
SOLUS00781,SOUS07418,PRUS03313,1
SOLUS00782,SOUS04728,PRUS03162,20
SOLUS00783,SOUS06342,PRUS05876,16
SOLUS00784,SOUS02060,PRUS08953,1
SOLUS00785,SOUS06253,PRUS00238,1
SOLUS00786,SOUS03787,PRUS07411,20
SOLUS00787,SOUS06473,PRUS02739,13
SOLUS00788,SOUS05375,PRUS03589,4
SOLUS00789,SOUS00526,PRUS07081,5
SOLUS00790,SOUS01128,PRUS03054,18
SOLUS00791,SOUS09262,PRUS09060,17
SOLUS00792,SOUS07170,PRUS01253,12
SOLUS00793,SOUS07568,PRUS02709,9
SOLUS00794,SOUS07314,PRUS08690,4
SOLUS00795,SOUS00759,PRUS02788,2
SOLUS00796,SOUS06295,PRUS02012,2
SOLUS00797,SOUS01582,PRUS01134,7
SOLUS00798,SOUS08204,PRUS00600,17
SOLUS00799,SOUS02257,PRUS03753,10
SOLUS00800,SOUS08386,PRUS02074,1
SOLUS00801,SOUS09927,PRUS08351,13
SOLUS00802,SOUS01640,PRUS05094,3
SOLUS00803,SOUS07627,PRUS02758,16
SOLUS00804,SOUS08284,PRUS06898,5
SOLUS00805,SOUS00180,PRUS08558,15
SOLUS00806,SOUS05329,PRUS06890,15
SOLUS00807,SOUS02316,PRUS04902,9
SOLUS00808,SOUS03713,PRUS09174,13
SOLUS00809,SOUS02511,PRUS08762,19
SOLUS00810,SOUS01030,PRUS03377,17
SOLUS00811,SOUS09694,PRUS07403,11
SOLUS00812,SOUS09452,PRUS05670,16
SOLUS00813,SOUS05301,PRUS01772,13
SOLUS00814,SOUS00630,PRUS02404,2
SOLUS00815,SOUS07024,PRUS09713,10
SOLUS00816,SOUS07373,PRUS01786,9
SOLUS00817,SOUS04053,PRUS06666,6
SOLUS00818,SOUS06297,PRUS03099,3
SOLUS00819,SOUS01351,PRUS09851,11
SOLUS00820,SOUS01149,PRUS02111,11
SOLUS00821,SOUS05687,PRUS01519,19
SOLUS00822,SOUS04193,PRUS09002,13
SOLUS00823,SOUS00794,PRUS00211,1
SOLUS00824,SOUS04554,PRUS02357,8
SOLUS00825,SOUS08088,PRUS03145,6
SOLUS00826,SOUS08193,PRUS05879,15
SOLUS00827,SOUS02355,PRUS00227,1
SOLUS00828,SOUS07040,PRUS02514,8
SOLUS00829,SOUS05072,PRUS02337,10
SOLUS00830,SOUS07303,PRUS04206,6
SOLUS00831,SOUS04891,PRUS06315,20
SOLUS00832,SOUS00386,PRUS04113,20
SOLUS00833,SOUS02066,PRUS07066,13
SOLUS00834,SOUS08555,PRUS02963,1
SOLUS00835,SOUS03952,PRUS00684,4
SOLUS00836,SOUS05308,PRUS06192,17
SOLUS00837,SOUS03132,PRUS02072,17
SOLUS00838,SOUS01646,PRUS03101,4
SOLUS00839,SOUS03692,PRUS05252,2
SOLUS00840,SOUS01940,PRUS08158,19
SOLUS00841,SOUS04584,PRUS05390,10
SOLUS00842,SOUS06404,PRUS01750,4
SOLUS00843,SOUS09297,PRUS07606,11
SOLUS00844,SOUS00281,PRUS08967,17
SOLUS00845,SOUS00480,PRUS07419,10
SOLUS00846,SOUS06477,PRUS00658,13
SOLUS00847,SOUS02773,PRUS06038,4
SOLUS00848,SOUS08765,PRUS00917,8
SOLUS00849,SOUS09673,PRUS06760,18
SOLUS00850,SOUS08226,PRUS08764,4
SOLUS00851,SOUS00162,PRUS00010,7
SOLUS00852,SOUS04727,PRUS09326,3
SOLUS00853,SOUS05470,PRUS04684,16
SOLUS00854,SOUS09035,PRUS05771,12
SOLUS00855,SOUS03395,PRUS02614,16
SOLUS00856,SOUS05031,PRUS03957,12
SOLUS00857,SOUS01735,PRUS05103,5
SOLUS00858,SOUS04867,PRUS03600,9
SOLUS00859,SOUS03852,PRUS03266,2
SOLUS00860,SOUS03814,PRUS00216,20
SOLUS00861,SOUS07630,PRUS04207,5
SOLUS00862,SOUS09419,PRUS05712,19
SOLUS00863,SOUS01948,PRUS08170,16
SOLUS00864,SOUS07537,PRUS07472,7
SOLUS00865,SOUS05253,PRUS05856,15
SOLUS00866,SOUS07859,PRUS05207,11
SOLUS00867,SOUS03171,PRUS00765,15
SOLUS00868,SOUS07114,PRUS08043,19
SOLUS00869,SOUS08353,PRUS06421,18
SOLUS00870,SOUS00159,PRUS09572,9
SOLUS00871,SOUS03450,PRUS06321,14
SOLUS00872,SOUS06082,PRUS04632,3
SOLUS00873,SOUS09207,PRUS02783,19
SOLUS00874,SOUS02501,PRUS09928,15
SOLUS00875,SOUS04393,PRUS05886,16
SOLUS00876,SOUS00966,PRUS06040,7
SOLUS00877,SOUS08519,PRUS08408,5
SOLUS00878,SOUS03439,PRUS05825,8
SOLUS00879,SOUS05263,PRUS00097,18
SOLUS00880,SOUS05749,PRUS09807,1
SOLUS00881,SOUS08634,PRUS05291,16
SOLUS00882,SOUS03615,PRUS01254,15
SOLUS00883,SOUS05644,PRUS03578,3
SOLUS00884,SOUS03969,PRUS07403,4
SOLUS00885,SOUS05234,PRUS00632,12
SOLUS00886,SOUS00363,PRUS04135,11
SOLUS00887,SOUS04473,PRUS02117,16
SOLUS00888,SOUS03061,PRUS08742,12
SOLUS00889,SOUS02791,PRUS02457,14
SOLUS00890,SOUS07980,PRUS05988,3
SOLUS00891,SOUS02090,PRUS00328,4
SOLUS00892,SOUS04329,PRUS00169,20
SOLUS00893,SOUS07121,PRUS03859,11
SOLUS00894,SOUS06234,PRUS03612,3
SOLUS00895,SOUS08285,PRUS04083,4
SOLUS00896,SOUS03903,PRUS08654,14
SOLUS00897,SOUS03549,PRUS08856,6
SOLUS00898,SOUS00910,PRUS03336,10
SOLUS00899,SOUS08598,PRUS08053,12
SOLUS00900,SOUS07439,PRUS04284,17
SOLUS00901,SOUS03404,PRUS05548,15
SOLUS00902,SOUS09926,PRUS08545,11
SOLUS00903,SOUS03368,PRUS08059,1
SOLUS00904,SOUS08130,PRUS09927,13
SOLUS00905,SOUS02647,PRUS07818,7
SOLUS00906,SOUS01806,PRUS06121,1
SOLUS00907,SOUS04160,PRUS02407,2
SOLUS00908,SOUS02244,PRUS00355,17
SOLUS00909,SOUS07973,PRUS07665,14
SOLUS00910,SOUS09233,PRUS08550,8
SOLUS00911,SOUS06990,PRUS03953,20
SOLUS00912,SOUS08613,PRUS06195,5
SOLUS00913,SOUS04797,PRUS07830,12
SOLUS00914,SOUS04070,PRUS03616,7
SOLUS00915,SOUS03921,PRUS08384,13
SOLUS00916,SOUS02240,PRUS01833,18
SOLUS00917,SOUS06138,PRUS05402,14
SOLUS00918,SOUS05379,PRUS02455,4
SOLUS00919,SOUS01629,PRUS06125,12
SOLUS00920,SOUS01036,PRUS03629,7
SOLUS00921,SOUS07359,PRUS06870,7
SOLUS00922,SOUS04196,PRUS01368,6
SOLUS00923,SOUS01309,PRUS09835,17
SOLUS00924,SOUS04291,PRUS01471,10
SOLUS00925,SOUS08272,PRUS04460,3
SOLUS00926,SOUS03438,PRUS01613,18
SOLUS00927,SOUS05438,PRUS01914,16
SOLUS00928,SOUS00026,PRUS01446,19
SOLUS00929,SOUS00089,PRUS00190,16
SOLUS00930,SOUS06023,PRUS04386,9
SOLUS00931,SOUS01639,PRUS00428,18
SOLUS00932,SOUS05831,PRUS07239,5
SOLUS00933,SOUS01712,PRUS06320,16
SOLUS00934,SOUS06963,PRUS00778,18
SOLUS00935,SOUS02732,PRUS01341,2
SOLUS00936,SOUS09898,PRUS02515,16
SOLUS00937,SOUS00994,PRUS05082,1
SOLUS00938,SOUS06670,PRUS05277,13
SOLUS00939,SOUS08721,PRUS02022,11
SOLUS00940,SOUS06742,PRUS07780,7
SOLUS00941,SOUS05877,PRUS07790,7
SOLUS00942,SOUS05277,PRUS02350,3
SOLUS00943,SOUS06237,PRUS08939,8
SOLUS00944,SOUS01173,PRUS04370,5
SOLUS00945,SOUS07425,PRUS00609,12
SOLUS00946,SOUS06086,PRUS04083,1
SOLUS00947,SOUS02111,PRUS07005,1
SOLUS00948,SOUS02204,PRUS06199,8
SOLUS00949,SOUS09779,PRUS00798,11
SOLUS00950,SOUS07359,PRUS05239,8
SOLUS00951,SOUS07008,PRUS08537,13
SOLUS00952,SOUS01727,PRUS09094,17
SOLUS00953,SOUS09396,PRUS08122,19
SOLUS00954,SOUS05992,PRUS02051,18
SOLUS00955,SOUS04394,PRUS02275,14
SOLUS00956,SOUS05834,PRUS09249,9
SOLUS00957,SOUS02629,PRUS09890,17
SOLUS00958,SOUS04742,PRUS01390,10
SOLUS00959,SOUS02911,PRUS09544,6
SOLUS00960,SOUS01351,PRUS03723,6
SOLUS00961,SOUS03245,PRUS00045,15
SOLUS00962,SOUS05126,PRUS03196,1
SOLUS00963,SOUS02832,PRUS05807,14
SOLUS00964,SOUS08497,PRUS08514,11
SOLUS00965,SOUS06273,PRUS04898,19
SOLUS00966,SOUS04555,PRUS04140,9
SOLUS00967,SOUS00876,PRUS08065,5
SOLUS00968,SOUS00027,PRUS04318,9
SOLUS00969,SOUS03613,PRUS04309,7
SOLUS00970,SOUS02416,PRUS01035,3
SOLUS00971,SOUS00693,PRUS04954,14
SOLUS00972,SOUS06888,PRUS05849,13
SOLUS00973,SOUS00729,PRUS07602,9
SOLUS00974,SOUS02440,PRUS02590,13
SOLUS00975,SOUS07195,PRUS09538,18
SOLUS00976,SOUS05030,PRUS07020,5
SOLUS00977,SOUS08946,PRUS08555,9
SOLUS00978,SOUS09127,PRUS01955,11
SOLUS00979,SOUS09001,PRUS05671,10
SOLUS00980,SOUS09617,PRUS05819,11
SOLUS00981,SOUS06451,PRUS09727,19
SOLUS00982,SOUS06913,PRUS00284,16
SOLUS00983,SOUS04991,PRUS00004,7
SOLUS00984,SOUS03435,PRUS05273,12
SOLUS00985,SOUS02359,PRUS03259,17
SOLUS00986,SOUS00868,PRUS06921,16
SOLUS00987,SOUS01091,PRUS00915,14
SOLUS00988,SOUS01107,PRUS01930,5
SOLUS00989,SOUS03794,PRUS09610,10
SOLUS00990,SOUS04847,PRUS03332,1
SOLUS00991,SOUS05320,PRUS01513,9
SOLUS00992,SOUS06485,PRUS09531,12
SOLUS00993,SOUS04805,PRUS04085,8
SOLUS00994,SOUS05569,PRUS03605,20
SOLUS00995,SOUS08379,PRUS06896,14
SOLUS00996,SOUS09155,PRUS03830,6
SOLUS00997,SOUS01438,PRUS08551,6
SOLUS00998,SOUS04350,PRUS06714,8
SOLUS00999,SOUS05251,PRUS08084,11
SOLUS01000,SOUS00947,PRUS03930,6
SOLUS01001,SOUS04453,PRUS03668,20
SOLUS01002,SOUS04906,PRUS06375,4
SOLUS01003,SOUS07235,PRUS08828,4
SOLUS01004,SOUS09726,PRUS04558,10
SOLUS01005,SOUS04167,PRUS04119,17
SOLUS01006,SOUS08847,PRUS06924,4
SOLUS01007,SOUS07485,PRUS03201,6
SOLUS01008,SOUS07544,PRUS00570,5
SOLUS01009,SOUS00148,PRUS09381,4
SOLUS01010,SOUS06242,PRUS02285,13
SOLUS01011,SOUS08514,PRUS07711,2
SOLUS01012,SOUS05295,PRUS06078,5
SOLUS01013,SOUS01525,PRUS09162,3
SOLUS01014,SOUS06495,PRUS09808,2
SOLUS01015,SOUS00661,PRUS01174,6
SOLUS01016,SOUS07465,PRUS05858,6
SOLUS01017,SOUS01356,PRUS00890,11
SOLUS01018,SOUS05055,PRUS04018,3
SOLUS01019,SOUS08437,PRUS02259,17
SOLUS01020,SOUS08678,PRUS09969,7
SOLUS01021,SOUS06299,PRUS01021,11
SOLUS01022,SOUS00032,PRUS00838,17
SOLUS01023,SOUS03306,PRUS00002,14
SOLUS01024,SOUS00557,PRUS01813,18
SOLUS01025,SOUS01506,PRUS06468,17
SOLUS01026,SOUS07260,PRUS03872,16
SOLUS01027,SOUS00724,PRUS08956,6
SOLUS01028,SOUS05808,PRUS06228,8
SOLUS01029,SOUS03072,PRUS05554,16
SOLUS01030,SOUS06553,PRUS06185,20
SOLUS01031,SOUS00491,PRUS07056,16
SOLUS01032,SOUS09464,PRUS00385,11
SOLUS01033,SOUS09963,PRUS00085,9
SOLUS01034,SOUS03448,PRUS01086,13
SOLUS01035,SOUS00835,PRUS01354,17
SOLUS01036,SOUS01768,PRUS06899,8
SOLUS01037,SOUS00419,PRUS05022,8
SOLUS01038,SOUS07471,PRUS06146,6
SOLUS01039,SOUS08945,PRUS08704,9
SOLUS01040,SOUS04330,PRUS03347,14
SOLUS01041,SOUS04905,PRUS06801,8
SOLUS01042,SOUS05835,PRUS08998,11
SOLUS01043,SOUS05918,PRUS06311,4
SOLUS01044,SOUS01039,PRUS00695,4
SOLUS01045,SOUS09754,PRUS00541,14
SOLUS01046,SOUS04175,PRUS01588,17
SOLUS01047,SOUS05174,PRUS07828,14
SOLUS01048,SOUS06458,PRUS03933,18
SOLUS01049,SOUS01166,PRUS04507,16
SOLUS01050,SOUS07850,PRUS03489,5
SOLUS01051,SOUS01974,PRUS08990,4
SOLUS01052,SOUS05462,PRUS01932,18
SOLUS01053,SOUS03486,PRUS08814,17
SOLUS01054,SOUS09550,PRUS08412,4
SOLUS01055,SOUS03153,PRUS05152,8
SOLUS01056,SOUS06058,PRUS02230,8
SOLUS01057,SOUS01931,PRUS05764,13
SOLUS01058,SOUS06161,PRUS07775,19
SOLUS01059,SOUS07913,PRUS07018,19
SOLUS01060,SOUS02627,PRUS01442,17
SOLUS01061,SOUS03902,PRUS09171,11
SOLUS01062,SOUS02734,PRUS07719,11
SOLUS01063,SOUS00349,PRUS08798,2
SOLUS01064,SOUS00007,PRUS03176,16
SOLUS01065,SOUS08390,PRUS07105,3
SOLUS01066,SOUS09445,PRUS01909,9
SOLUS01067,SOUS06234,PRUS03353,4
SOLUS01068,SOUS06175,PRUS01220,7
SOLUS01069,SOUS00101,PRUS03678,4
SOLUS01070,SOUS04222,PRUS05313,4
SOLUS01071,SOUS00835,PRUS03911,20
SOLUS01072,SOUS05610,PRUS09504,15
SOLUS01073,SOUS01402,PRUS04578,14
SOLUS01074,SOUS08665,PRUS02262,19
SOLUS01075,SOUS09116,PRUS05112,6
SOLUS01076,SOUS06360,PRUS08724,6
SOLUS01077,SOUS03146,PRUS03133,12
SOLUS01078,SOUS07755,PRUS04439,12
SOLUS01079,SOUS08581,PRUS03417,11
SOLUS01080,SOUS09301,PRUS08169,2
SOLUS01081,SOUS07839,PRUS04077,1
SOLUS01082,SOUS08890,PRUS03486,5
SOLUS01083,SOUS03808,PRUS00979,12
SOLUS01084,SOUS09825,PRUS06510,13
SOLUS01085,SOUS00305,PRUS07899,8
SOLUS01086,SOUS05795,PRUS01042,8
SOLUS01087,SOUS09374,PRUS08319,5
SOLUS01088,SOUS00944,PRUS02087,17
SOLUS01089,SOUS04084,PRUS01855,7
SOLUS01090,SOUS07633,PRUS08893,13
SOLUS01091,SOUS00858,PRUS04240,5
SOLUS01092,SOUS08306,PRUS08568,14
SOLUS01093,SOUS05571,PRUS07482,12
SOLUS01094,SOUS02829,PRUS03229,14
SOLUS01095,SOUS03518,PRUS09195,17
SOLUS01096,SOUS07555,PRUS07594,4
SOLUS01097,SOUS00698,PRUS04134,6
SOLUS01098,SOUS06871,PRUS08148,2
SOLUS01099,SOUS00219,PRUS05507,20
SOLUS01100,SOUS06978,PRUS03933,14
SOLUS01101,SOUS06364,PRUS02680,10
SOLUS01102,SOUS08460,PRUS07002,9
SOLUS01103,SOUS00174,PRUS00566,19
SOLUS01104,SOUS03950,PRUS06925,5
SOLUS01105,SOUS02046,PRUS07387,11
SOLUS01106,SOUS00491,PRUS05777,6
SOLUS01107,SOUS03363,PRUS07173,14
SOLUS01108,SOUS08552,PRUS09610,3
SOLUS01109,SOUS04550,PRUS09251,14
SOLUS01110,SOUS00557,PRUS01963,9
SOLUS01111,SOUS05879,PRUS01596,3
SOLUS01112,SOUS03875,PRUS07044,13
SOLUS01113,SOUS01600,PRUS07889,7
SOLUS01114,SOUS08920,PRUS06101,3
SOLUS01115,SOUS08422,PRUS05167,16
SOLUS01116,SOUS09686,PRUS00703,20
SOLUS01117,SOUS09359,PRUS04353,11
SOLUS01118,SOUS09333,PRUS09587,12
SOLUS01119,SOUS05106,PRUS07611,1
SOLUS01120,SOUS08433,PRUS07616,4
SOLUS01121,SOUS03674,PRUS02836,18
SOLUS01122,SOUS00085,PRUS03084,20
SOLUS01123,SOUS05572,PRUS09510,3
SOLUS01124,SOUS01348,PRUS02311,6
SOLUS01125,SOUS09404,PRUS07760,16
SOLUS01126,SOUS03376,PRUS06654,18
SOLUS01127,SOUS01705,PRUS00195,11
SOLUS01128,SOUS00905,PRUS02274,14
SOLUS01129,SOUS08336,PRUS04307,11
SOLUS01130,SOUS01479,PRUS06663,14
SOLUS01131,SOUS07491,PRUS02308,11
SOLUS01132,SOUS01666,PRUS08190,10
SOLUS01133,SOUS01584,PRUS07339,18
SOLUS01134,SOUS05768,PRUS03365,2
SOLUS01135,SOUS08559,PRUS03269,7
SOLUS01136,SOUS09047,PRUS03075,12
SOLUS01137,SOUS02100,PRUS00852,9
SOLUS01138,SOUS04203,PRUS05389,20
SOLUS01139,SOUS05576,PRUS02512,13
SOLUS01140,SOUS03365,PRUS02842,15
SOLUS01141,SOUS08471,PRUS09661,1
SOLUS01142,SOUS02400,PRUS05931,17
SOLUS01143,SOUS05735,PRUS00798,16
SOLUS01144,SOUS04886,PRUS05123,16
SOLUS01145,SOUS04156,PRUS00554,17
SOLUS01146,SOUS06670,PRUS06592,18
SOLUS01147,SOUS05815,PRUS06762,11
SOLUS01148,SOUS01013,PRUS09255,5
SOLUS01149,SOUS06014,PRUS07264,3
SOLUS01150,SOUS09175,PRUS07224,4
SOLUS01151,SOUS07463,PRUS04382,9
SOLUS01152,SOUS05404,PRUS08948,9
SOLUS01153,SOUS07936,PRUS05981,4
SOLUS01154,SOUS06099,PRUS08081,17
SOLUS01155,SOUS06840,PRUS08117,3
SOLUS01156,SOUS02847,PRUS09874,14
SOLUS01157,SOUS09642,PRUS06727,12
SOLUS01158,SOUS02771,PRUS02711,3
SOLUS01159,SOUS05102,PRUS09233,16
SOLUS01160,SOUS02895,PRUS08827,15
SOLUS01161,SOUS07297,PRUS09004,14
SOLUS01162,SOUS05417,PRUS00370,18
SOLUS01163,SOUS09327,PRUS03009,7
